claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
PIDCLM0000867,2025-05-19,PIDDLR000433,Ganesh Sanjay Stores,PID0016,Expiry,32,1729.70,563.52,Settled,warranty defect,complete
PIDCLM0000868,2026-01-20,PIDOUT000094,Sri Senthil Paints Ltd,PID0013,Leakage,31,36784.20,27435.43,Rejected,leakage,photo missing
PIDCLM0000869,2025-08-21,PIDOUT005919,Mahalakshmi Sowmya Sales,PID0020,Short supply,53,6688.39,1492.11,Open,warranty defect,duplicate suspected
PIDCLM0000870,2025-07-04,PIDOUT006940,Sri Suresh Hardware,PID0029,Scheme claim,40,12988.17,3988.41,Settled,damaged in transit,invoice missing
PIDCLM0000871,2026-01-31,PIDOUT005556,Sree Lakshmi Hardware,PID0014,Short supply,13,50644.45,25416.72,Pending photo,leakage,manual approval
PIDCLM0000872,2024-11-25,PIDOUT001390,Ganesh Farida Services,PID0023,Scheme claim,46,63794.38,18827.16,Credit note raised,leakage,invoice missing
PIDCLM0000873,2025-10-27,PIDDLR000800,Lucky Priya Paints & Co,PID0032,Short supply,18,59188.73,52658.32,Pending photo,expired stock,duplicate suspected
PIDCLM0000874,2025-01-08,PIDOUT003752,Ganesh Yusuf Hardware,PID0001,Short supply,37,29170.84,16302.54,Credit note raised,expired stock,manual approval
PIDCLM0000875,2025-01-22,PIDOUT006673,Kaveri Manoj Hardware,PID0032,Scheme claim,11,36677.90,36194.69,Rejected,wrong SKU billed,manual approval
PIDCLM0000876,2025-05-20,PIDOUT001951,Prime Priya Hardware,PID0019,Short supply,37,20166.55,10427.35,Approved,batch issue,duplicate suspected
PIDCLM0000877,2025-05-30,PIDOUT001893,MODERN KAVYA DISTRIBUTORS,PID0005,Scheme claim,53,83916.37,11760.02,Open,damaged in transit,complete
PIDCLM0000878,07/06/2024,PIDDLR000501,Metro Priya Sales,PID0014,Short supply,27,7060.00,310.50,Settled,dealer says slow moving,manual approval
PIDCLM0000879,2024-04-04,PIDOUT003779,Murugan Sowmya Hardware,PID0011,Damage return,36,21752.59,12624.62,Approved,damaged in transit,duplicate suspected
PIDCLM0000880,2024-10-31,PIDDLR000415,Modern Karthik Distributors & Co,PID0016,Rate difference,22,49121.52,36173.86,Credit note raised,leakage,complete
PIDCLM0000881,2025-06-26,PIDOUT005153,Modern Lakshmi Distributors,PID0023,Short supply,53,62309.99,8154.41,Rejected,leakage,manual approval
PIDCLM0000882,03-Mar-26,PIDOUT006686,Prime Lakshmi Hardware,PID0021,Rate difference,56,18422.86,6451.64,Rejected,rate difference,photo missing
PIDCLM0000883,01/02/2026,PIDDLR000827,Royal Deepak Distributors,PID0022,Short supply,10,62838.11,33411.71,Rejected,expired stock,duplicate suspected
PIDCLM0000884,2024-06-07,PIDOUT008522,Shree Kavya Hardware,PID0006,Scheme claim,16,19030.39,15672.55,Settled,leakage,photo missing
PIDCLM0000885,2026-01-22,PIDOUT004144,Star Chandra Traders,PID0020,Short supply,54,12108.93,3930.75,Pending photo,wrong SKU billed,complete
PIDCLM0000886,2025-04-26,PIDOUT002376,Ganesh Priya Enterprises,PID0032,Rate difference,36,9869.32,7272.06,Open,warranty defect,complete
PIDCLM0000887,19-Sep-25,PIDDLR000246,City Manoj Distributors,PID0007,Damage return,25,53752.72,44122.06,Rejected,leakage,invoice missing
PIDCLM0000888,08-Nov-24,PIDOUT006314,Sri Yusuf Hardware,PID0026,Rate difference,14,17588.60,3965.18,Credit note raised,batch issue,duplicate suspected
PIDCLM0000889,2024-07-20,PIDOUT004475,Ganesh Bala Depot,PID0001,Leakage,44,36196.11,35160.48,Rejected,rate difference,complete
PIDCLM0000890,2025-06-23,PIDOUT002219,Metro Ganesh Hardware,PID0018,Short supply,54,68120.54,27285.51,Credit note raised,rate difference,complete
PIDCLM0000891,2024-11-08,PIDOUT002345,Royal Revathi Paints,PID0006,Damage return,51,74667.07,57893.17,Open,wrong SKU billed,duplicate suspected
PIDCLM0000892,2024-12-08,PIDOUT005367,Metro Manoj Agro,PID0021,Expiry,35,37009.46,4913.00,Open,expired stock,invoice missing
PIDCLM0000893,2026-02-05,PIDOUT006552,Balaji Farida Hardware Pvt,PID0017,Leakage,59,18473.39,4670.75,Open,rate difference,complete
PIDCLM0000894,2025-02-23,PIDOUT006539,Kaveri Ganesh Hardware,PID0004,Scheme claim,36,44875.81,35326.12,Approved,leakage,manual approval
PIDCLM0000895,07/18/2024,PIDOUT005766,United Priya Services,PID0004,Short supply,36,80561.31,8690.82,Pending photo,warranty defect,photo missing
PIDCLM0000896,01/06/2024,PIDOUT006736,New Venkatesh Paints,PID0003,Scheme claim,36,50650.08,6094.32,Settled,warranty defect,manual approval
PIDCLM0000897,10-May-25,PIDOUT006101,NATIONAL REVATHI HARDWARE,PID0020,Leakage,38,18572.46,14946.76,Open,leakage,photo missing
PIDCLM0000898,01/23/2026,PIDOUT004686,Mahalakshmi Karthik Tyres Pvt,PID0031,Expiry,36,21329.70,10961.00,Credit note raised,leakage,photo missing
PIDCLM0000899,2025-01-10,PIDOUT007768,Murugan Lokesh Chemicals,PID0007,Scheme claim,28,52346.15,15576.00,Settled,warranty defect,manual approval
PIDCLM0000900,2025-07-12,PIDDLR000173,Balaji Venkatesh Distributors,PID0024,Rate difference,9,78908.86,5311.40,Open,rate difference,manual approval
PIDCLM0000901,2024-07-16,PIDOUT006117,Shree Prakash Distributors,PID0006,Rate difference,42,66465.72,35267.18,Open,rate difference,manual approval
PIDCLM0000902,2025-10-18,PIDOUT005243,Star Lakshmi Hardware,PID0033,Expiry,2,32485.75,10356.68,Approved,dealer says slow moving,duplicate suspected
PIDCLM0000903,2026-01-09,PIDOUT002445,Prime Geetha Hardware,PID0027,Scheme claim,43,57704.88,28081.25,Credit note raised,wrong SKU billed,invoice missing
PIDCLM0000904,03-Sep-25,PIDOUT007775,Balaji Karthik Enterprises,PID0021,Leakage,42,69031.23,60050.89,Approved,warranty defect,invoice missing
PIDCLM0000905,2025-12-23,PIDOUT005187,Kaveri Priya Corporation,PID0016,Leakage,42,12141.94,8754.39,Approved,batch issue,photo missing
PIDCLM0000906,2025-07-16,PIDOUT004286,New Suresh Tyres,PID0031,Rate difference,36,43049.55,3572.24,Open,leakage,invoice missing
PIDCLM0000907,2025-02-07,PIDOUT007626,New Venkatesh Hardware Ltd,PID0028,Leakage,4,35497.63,7104.54,Credit note raised,dealer says slow moving,manual approval
PIDCLM0000908,2025-10-11,PIDOUT007561,New Suresh Distributors,PID0013,Short supply,48,71204.79,829.69,Open,wrong SKU billed,complete
PIDCLM0000909,2025-12-24,PIDOUT003755,Sri Revathi Associates,PID0012,Damage return,51,16598.12,7327.14,Settled,warranty defect,photo missing
PIDCLM0000910,2025-04-23,PIDOUT004289,Modern Sowmya Associates,PID0012,Damage return,45,70487.26,423.79,Credit note raised,batch issue,invoice missing
PIDCLM0000911,2024-12-18,PIDOUT000672,New Irfan Distributors,PID0023,Scheme claim,33,35735.95,13865.27,Open,warranty defect,manual approval
PIDCLM0000912,2024-05-02,PIDOUT008640,Star Ganesh Hardware,PID0010,Expiry,7,48602.49,30472.62,Approved,damaged in transit,photo missing
PIDCLM0000913,2024-08-11,PIDDLR000924,Prime Sanjay Corporation,PID0030,Rate difference,41,46507.98,11887.80,Approved,wrong SKU billed,duplicate suspected
PIDCLM0000914,2025-02-19,PIDOUT007823,Kaveri Naveen Sales,PID0002,Scheme claim,55,46490.07,8672.33,Rejected,dealer says slow moving,complete
PIDCLM0000915,2025-11-16,PIDOUT005608,City Senthil Hardware,PID0021,Short supply,32,40840.43,3169.75,Open,dealer says slow moving,manual approval
PIDCLM0000916,2026-01-09,PIDOUT001235,Sri Karthik Hardware,PID0006,Short supply,32,31842.50,13973.78,Pending photo,leakage,complete
PIDCLM0000917,2025-02-08,PIDOUT007537,New Lakshmi Hardware,PID0020,Leakage,44,76999.96,61856.96,Settled,wrong SKU billed,invoice missing
PIDCLM0000918,12-May-25,PIDDLR000685,Balaji Jagan Associates,PID0022,Scheme claim,23,68090.01,59594.53,Pending photo,rate difference,duplicate suspected
PIDCLM0000919,2024-10-27,PIDOUT000867,Shree Manoj Fertilisers,PID0032,Leakage,60,59672.10,17376.00,Open,rate difference,complete
PIDCLM0000920,2025-05-08,PIDOUT003599,Lucky Deepak Traders Ltd,PID0022,Damage return,54,30363.82,9998.43,Approved,expired stock,duplicate suspected
PIDCLM0000921,2024-12-19,PIDOUT005313,Royal Hari Hardware,PID0024,Rate difference,6,2631.83,839.20,Rejected,leakage,invoice missing
PIDCLM0000922,2024-05-26,PIDDLR000891,United Deepak Enterprises,PID0015,Scheme claim,56,5830.61,2135.20,Pending photo,warranty defect,photo missing
PIDCLM0000923,2026-01-30,PIDOUT001003,Sri Sowmya Stores,PID0030,Leakage,14,51786.38,3015.87,Rejected,expired stock,photo missing
PIDCLM0000924,30/11/2025,PIDDLR000025,Ganesh Chandra Services Pvt,PID0015,Rate difference,15,25742.27,6044.79,Approved,rate difference,duplicate suspected
PIDCLM0000925,2026-01-08,PIDDLR000267,Ganesh Meena Agro,PID0012,Expiry,58,58431.48,50149.71,Credit note raised,dealer says slow moving,manual approval
PIDCLM0000926,08/17/2024,PIDOUT001742,Lucky Sanjay Hardware Ltd,PID0028,Short supply,13,39928.95,30506.08,Pending photo,dealer says slow moving,manual approval
PIDCLM0000927,2025-02-02,PIDOUT003991,United Geetha Paints,PID0010,Rate difference,40,17152.64,14358.62,Rejected,expired stock,invoice missing
PIDCLM0000928,2024-07-22,PIDOUT007345,Vijaya Manoj Corporation,PID0017,Short supply,12,24190.51,6950.02,Credit note raised,rate difference,duplicate suspected
PIDCLM0000929,2025-09-21,PIDOUT002660,National Deepak Depot,PID0022,Damage return,30,33247.27,4960.85,Approved,dealer says slow moving,invoice missing
PIDCLM0000930,2024-04-19,PIDOUT004732,BALAJI SENTHIL CORPORATION,PID0025,Leakage,1,36648.80,9392.34,Settled,damaged in transit,manual approval
PIDCLM0000931,2025-02-13,PIDOUT000193,Ganesh Jagan Depot,PID0008,Damage return,38,60408.26,9418.12,Approved,warranty defect,photo missing
PIDCLM0000932,2025-04-25,PIDOUT000074,Prime Anand Hardware,PID0033,Expiry,24,56178.54,32565.32,Approved,damaged in transit,complete
PIDCLM0000933,2024-07-09,PIDOUT005175,Metro Bala Tyres,PID0022,Expiry,47,72145.44,71078.09,Pending photo,rate difference,duplicate suspected
PIDCLM0000934,12/30/2025,PIDDLR000871,MURUGAN GANESH CHEMICALS,PID0030,Leakage,43,41433.16,22477.52,Approved,damaged in transit,complete
PIDCLM0000935,2024-06-25,PIDOUT002895,Kaveri Priya Fertilisers,PID0012,Expiry,15,8799.67,5149.61,Pending photo,expired stock,manual approval
PIDCLM0000936,2024-06-27,PIDOUT002208,Kaveri Senthil Corporation,PID0009,Scheme claim,51,32684.64,31125.75,Rejected,batch issue,complete
PIDCLM0000937,2024-12-20,PIDOUT004778,Vijaya Sanjay Hardware,PID0016,Rate difference,11,37417.68,14054.51,Credit note raised,leakage,complete
PIDCLM0000938,2025-04-13,PIDOUT000946,Ganesh Prakash Hardware,PID0007,Scheme claim,2,82337.56,9073.77,Approved,warranty defect,invoice missing
PIDCLM0000939,07-Jan-26,PIDOUT005037,New Suresh Associates,PID0020,Leakage,12,78791.40,23547.09,Settled,damaged in transit,manual approval
PIDCLM0000940,2024-11-26,PIDOUT007679,New Irfan Associates,PID0033,Damage return,13,30358.49,19923.54,Settled,rate difference,manual approval
PIDCLM0000941,2026-03-29,PIDOUT000833,Mahalakshmi Senthil Hardware,PID0012,Leakage,44,80557.84,80490.87,Settled,damaged in transit,invoice missing
PIDCLM0000942,2026-02-22,PIDOUT001538,United Ganesh Corporation,PID0013,Expiry,5,773.27,743.44,Rejected,wrong SKU billed,duplicate suspected
PIDCLM0000943,2024-11-05,PIDOUT008110,Kaveri Kavya Hardware,PID0001,Leakage,10,55549.22,49811.58,Pending photo,expired stock,duplicate suspected
PIDCLM0000944,2026-02-28,PIDOUT007825,SHREE ARUN HARDWARE,PID0023,Leakage,15,70416.06,63667.99,Open,batch issue,duplicate suspected
PIDCLM0000945,2025-06-25,PIDDLR000291,New Bala Distributors Pvt,PID0025,Rate difference,21,45838.84,125.96,Pending photo,rate difference,invoice missing
PIDCLM0000946,2025-01-03,PIDOUT002243,Sree Naveen Tyres,PID0021,Scheme claim,40,20944.82,10841.49,Credit note raised,batch issue,invoice missing
PIDCLM0000947,2025-04-26,PIDOUT006899,United Karthik Fertilisers,PID0023,Scheme claim,53,23815.69,1060.24,Credit note raised,batch issue,manual approval
PIDCLM0000948,02/20/2026,PIDOUT004507,New Senthil Hardware,PID0023,Short supply,41,69246.15,19830.37,Settled,rate difference,manual approval
PIDCLM0000949,2025-03-19,PIDOUT001981,New Jagan Hardware,PID0008,Short supply,20,68380.85,3985.76,Credit note raised,leakage,duplicate suspected
PIDCLM0000950,2026-03-07,PIDOUT007276,Sri Arun Hardware,PID0020,Expiry,42,75109.47,30212.12,Pending photo,batch issue,complete
PIDCLM0000951,2024-08-10,PIDOUT006615,Kaveri Meena Services,PID0029,Leakage,51,26594.16,8117.40,Rejected,dealer says slow moving,invoice missing
PIDCLM0000952,2025-06-28,PIDOUT002364,Prime Deepak Traders,PID0030,Leakage,9,78905.39,61457.23,Rejected,rate difference,photo missing
PIDCLM0000953,2025-05-12,PIDOUT002034,Metro Manoj Fertilisers,PID0028,Rate difference,60,26468.10,21004.59,Settled,warranty defect,duplicate suspected
PIDCLM0000954,10/07/2024,PIDOUT003154,VIJAYA HARI HARDWARE,PID0001,Scheme claim,32,71454.18,61028.98,Credit note raised,rate difference,duplicate suspected
PIDCLM0000955,2026-01-03,PIDOUT007845,Lucky Geetha Hardware,PID0016,Leakage,20,35146.24,2342.29,Pending photo,rate difference,complete
PIDCLM0000956,07/28/2024,PIDOUT008177,Sri Senthil Services,PID0015,Rate difference,32,66752.00,8491.58,Rejected,batch issue,photo missing
PIDCLM0000957,2025-05-20,PIDOUT005545,New Anand Stores,PID0024,Damage return,28,58869.50,47088.93,Rejected,rate difference,manual approval
PIDCLM0000958,2024-05-01,PIDOUT004625,City Geetha Stores,PID0018,Rate difference,18,71316.50,4967.37,Pending photo,expired stock,duplicate suspected
PIDCLM0000959,2025-02-10,PIDOUT006211,Modern Suresh Chemicals,PID0007,Expiry,11,24721.78,20190.69,Settled,damaged in transit,photo missing
PIDCLM0000960,12/07/2025,PIDDLR000825,SREE MANOJ DEPOT,PID0002,Expiry,4,47929.93,3308.20,Rejected,damaged in transit,duplicate suspected
PIDCLM0000961,2024-07-02,PIDOUT001771,Sri Rafiq Stores,PID0020,Short supply,52,84636.93,76733.08,Pending photo,wrong SKU billed,complete
PIDCLM0000962,2025-03-05,PIDOUT001961,Sree Deepak Sales,PID0025,Rate difference,54,61687.34,2844.36,Settled,expired stock,manual approval
PIDCLM0000963,05/21/2024,PIDOUT004080,Balaji Rafiq Hardware,PID0003,Scheme claim,42,18629.15,445.01,Rejected,leakage,invoice missing
PIDCLM0000964,2025-01-05,PIDOUT002698,Lucky Sowmya Hardware,PID0001,Rate difference,56,73767.09,61686.63,Pending photo,leakage,complete
PIDCLM0000965,2025-08-07,PIDDLR000597,Star Manoj Distributors,PID0008,Rate difference,31,18472.30,3348.32,Approved,damaged in transit,invoice missing
PIDCLM0000966,21/09/2025,PIDOUT006663,Vijaya Sanjay Hardware,PID0012,Short supply,12,68486.64,53311.83,Open,batch issue,complete
PIDCLM0000967,2025-05-29,PIDOUT003573,Sri Anand Traders,PID0014,Damage return,34,5829.97,2040.59,Approved,damaged in transit,complete
PIDCLM0000968,2024-12-31,PIDOUT002406,Metro Arun Tyres,PID0009,Scheme claim,16,62499.20,18368.47,Credit note raised,expired stock,complete
PIDCLM0000969,2026-03-24,PIDOUT005646,Royal Lakshmi Enterprises,PID0022,Short supply,41,61947.17,51397.80,Open,damaged in transit,invoice missing
PIDCLM0000970,2025-02-24,PIDOUT000144,Sree Naveen Traders Ltd,PID0032,Expiry,17,66133.60,54207.17,Pending photo,dealer says slow moving,photo missing
PIDCLM0000971,07/03/2026,PIDOUT006629,Sree Senthil Hardware,PID0012,Short supply,58,27444.56,22088.51,Credit note raised,expired stock,complete
PIDCLM0000972,22-Feb-26,PIDOUT002242,Lucky Hari Hardware,PID0012,Expiry,3,72015.91,13397.16,Pending photo,warranty defect,manual approval
PIDCLM0000973,2025-08-09,PIDOUT001505,City Suresh Mart,PID0015,Scheme claim,43,26977.92,644.91,Credit note raised,wrong SKU billed,complete
PIDCLM0000974,2024-04-17,PIDOUT007985,Mahalakshmi Manoj Corporation,PID0024,Rate difference,17,25108.47,22946.43,Credit note raised,expired stock,duplicate suspected
PIDCLM0000975,2025-11-29,PIDOUT005419,Royal Yusuf Traders,PID0004,Rate difference,4,7627.25,1911.82,Pending photo,damaged in transit,invoice missing
PIDCLM0000976,06/22/2025,PIDOUT001798,Sree Farida Agencies,PID0012,Rate difference,10,18971.65,16886.69,Credit note raised,expired stock,invoice missing
PIDCLM0000977,04/07/2025,PIDOUT003466,METRO KARTHIK HARDWARE,PID0017,Short supply,16,1824.13,1514.80,Approved,wrong SKU billed,invoice missing
PIDCLM0000978,19/04/2024,PIDOUT006028,Metro Arun Hardware,PID0006,Scheme claim,33,28332.39,12702.87,Open,batch issue,complete
PIDCLM0000979,2025-01-14,PIDOUT000888,Shree Suresh Agro,PID0025,Damage return,42,14581.81,9686.50,Rejected,expired stock,complete
PIDCLM0000980,2025-09-20,PIDOUT004863,Balaji Senthil Stores,PID0015,Damage return,38,15525.67,7523.75,Approved,leakage,photo missing
PIDCLM0000981,2024-06-30,PIDDLR000001,Metro Irfan Distributors & Co,PID0029,Scheme claim,36,80434.93,45744.94,Rejected,warranty defect,manual approval
PIDCLM0000982,2025-06-24,PIDOUT007989,Kaveri Chandra Tyres,PID0024,Expiry,39,15842.54,7924.21,Approved,batch issue,complete
PIDCLM0000983,2024-05-15,PIDDLR000282,Star Karthik Distributors,PID0005,Expiry,22,61143.56,39510.93,Credit note raised,expired stock,duplicate suspected
PIDCLM0000984,11/15/2025,PIDOUT005620,City Sanjay Hardware,PID0020,Leakage,56,18147.26,16745.76,Open,batch issue,complete
PIDCLM0000985,2025-02-25,PIDOUT001310,Kaveri Sowmya Hardware,PID0010,Expiry,17,25502.51,19384.83,Open,damaged in transit,complete
PIDCLM0000986,2024-11-03,PIDDLR000145,Kaveri Suresh Distributors,PID0008,Short supply,6,30054.90,9485.55,Rejected,damaged in transit,manual approval
PIDCLM0000987,2024-08-31,PIDOUT000167,Royal Yusuf Associates,PID0024,Rate difference,58,62748.82,59555.30,Approved,warranty defect,invoice missing
PIDCLM0000988,2024-11-19,PIDOUT002986,Lucky Sanjay Depot,PID0022,Scheme claim,34,62425.13,14555.07,Rejected,warranty defect,invoice missing
PIDCLM0000989,2025-08-14,PIDOUT000346,Murugan Priya Hardware Ltd,PID0027,Scheme claim,53,76260.85,71901.75,Approved,dealer says slow moving,invoice missing
PIDCLM0000990,03-May-24,PIDOUT005072,Sri Deepak Sales,PID0018,Rate difference,53,33898.16,32247.76,Rejected,damaged in transit,invoice missing
PIDCLM0000991,2024-04-22,PIDOUT003759,Balaji Chandra Agro,PID0031,Scheme claim,44,35764.22,26325.22,Settled,expired stock,duplicate suspected
PIDCLM0000992,2024-05-30,PIDOUT003017,National Bala Associates,PID0030,Scheme claim,19,37884.53,8198.76,Approved,expired stock,photo missing
PIDCLM0000993,2026-01-08,PIDOUT006508,Prime Manoj Hardware,PID0016,Leakage,10,19119.19,216.39,Rejected,warranty defect,photo missing
PIDCLM0000994,2025-09-19,PIDOUT008934,Mahalakshmi Jagan Associates,PID0005,Rate difference,33,58227.66,35946.46,Approved,dealer says slow moving,photo missing
PIDCLM0000995,2025-04-01,PIDOUT007902,New Irfan Distributors,PID0033,Leakage,32,81525.98,35715.07,Rejected,expired stock,duplicate suspected
PIDCLM0000996,2024-08-10,PIDOUT005960,MURUGAN PRIYA DEPOT,PID0025,Rate difference,26,46314.15,37724.11,Open,wrong SKU billed,complete
PIDCLM0000997,05/24/2025,PIDOUT002211,City Irfan Hardware,PID0011,Rate difference,46,80907.76,58579.03,Open,leakage,photo missing
PIDCLM0000998,2024-06-17,PIDOUT005542,Royal Priya Mart & Co,PID0032,Scheme claim,18,11320.28,1619.40,Open,warranty defect,invoice missing
PIDCLM0000999,2024-06-30,PIDOUT000297,United Rafiq Hardware,PID0019,Expiry,20,10773.40,5338.43,Open,expired stock,complete
PIDCLM0001000,2024-07-26,PIDOUT003913,Sree Yusuf Services,PID0018,Damage return,13,26477.42,18130.72,Settled,wrong SKU billed,duplicate suspected
PIDCLM0001001,06/22/2024,PIDOUT007247,Royal Arun Hardware,PID0014,Damage return,23,34412.95,32657.00,Approved,batch issue,manual approval
PIDCLM0001002,08/19/2025,PIDOUT001274,Shree Arun Hardware,PID0028,Leakage,38,70477.92,15189.36,Pending photo,expired stock,complete
PIDCLM0001003,2024-11-19,PIDOUT003532,Star Lakshmi Sales,PID0004,Expiry,34,26234.66,20107.40,Credit note raised,dealer says slow moving,photo missing
