purchase_id,purchase_date,influencer_id,mapped_outlet_id,sku_id,points_earned,purchase_value,bill_photo_status,approval_status,note
PIDINFBUY00001367,2024-12-25,PIDINF000202,PIDOUT001000,PID0021,68,3518.44,missing,rejected,
PIDINFBUY00001368,2024-09-11,PIDINF000486,PIDOUT005439,PID0013,44,2384.61,blurred,approved,same bill twice
PIDINFBUY00001369,2025-11-27,PIDINF002145,PIDOUT005534,PID0018,4,202.57,missing,approved,
PIDINFBUY00001370,2024-05-09,PIDINF002205,PIDOUT005701,PID0030,179,11539.75,blurred,rejected,old SKU code
PIDINFBUY00001371,10/21/2025,PIDINF000251,PIDOUT005051,PID0008,63,1741.49,duplicate,pending,same bill twice
PIDINFBUY00001372,2024-07-05,PIDINF000631,PIDOUT006108,PID0010,262,17162.67,missing,rework,same bill twice
PIDINFBUY00001373,2025-02-03,PIDINF003485,PIDOUT004855,PID0029,282,10544.60,blurred,rework,
PIDINFBUY00001374,2025-10-12,PIDINF000791,PIDOUT005913,PID0032,49,2343.46,duplicate,pending,
PIDINFBUY00001375,2024-05-08,PIDINF003098,PIDOUT006912,PID0003,265,10213.68,duplicate,approved,old SKU code
PIDINFBUY00001376,2025-08-23,PIDINF001550,PIDOUT001759,PID0016,229,16637.25,blurred,approved,same bill twice
PIDINFBUY00001377,2025-09-19,PIDINF003490,PIDOUT005528,PID0026,627,16899.56,manual,rework,dealer name mismatch
PIDINFBUY00001378,2026-02-23,PIDINF002201,PIDOUT006970,PID0008,102,2325.64,manual,pending,same bill twice
PIDINFBUY00001379,2025-05-27,PIDINF000629,PIDOUT001814,PID0002,342,10727.21,manual,approved,dealer name mismatch
PIDINFBUY00001380,19-Mar-26,PIDINF002778,PIDOUT004774,PID0024,277,13720.29,duplicate,rework,
PIDINFBUY00001381,2024-07-17,PIDINF003201,PIDOUT002495,PID0019,331,11311.05,missing,approved,old SKU code
PIDINFBUY00001382,2026-01-25,PIDINF000452,PIDOUT005991,PID0028,299,14661.35,blurred,approved,same bill twice
PIDINFBUY00001383,2024-11-18,PIDINF001468,PIDOUT007761,PID0032,245,13562.04,blurred,rejected,cash bill
PIDINFBUY00001384,16/12/2025,PIDINF000598,PIDOUT003682,PID0007,351,11394.49,manual,pending,cash bill
PIDINFBUY00001385,2024-08-12,PIDINF002194,PIDOUT002070,PID0018,127,9141.55,manual,rework,dealer name mismatch
PIDINFBUY00001386,2025-09-11,PIDINF002859,PIDOUT001448,PID0009,228,13460.32,blurred,approved,dealer name mismatch
PIDINFBUY00001387,2025-08-31,PIDINF001832,PIDOUT000298,PID0017,312,7731.49,duplicate,rejected,dealer name mismatch
PIDINFBUY00001388,2025-03-05,PIDINF002976,PIDOUT002381,PID0021,522,12101.44,ok,rework,same bill twice
PIDINFBUY00001389,2026-02-16,PIDINF001515,PIDOUT003404,PID0020,163,10327.50,manual,rejected,same bill twice
PIDINFBUY00001390,2025-12-18,PIDINF001543,PIDOUT000643,PID0028,88,3321.25,blurred,pending,cash bill
PIDINFBUY00001391,2025-02-04,PIDINF000675,PIDOUT000707,PID0006,252,14601.11,ok,rejected,dealer name mismatch
PIDINFBUY00001392,2025-12-25,PIDINF000117,PIDOUT008452,PID0015,112,3506.74,blurred,rejected,same bill twice
PIDINFBUY00001393,2024-10-28,PIDINF001289,PIDOUT004133,PID0008,339,10431.49,blurred,rework,
PIDINFBUY00001394,22/04/2025,PIDINF002938,PIDOUT006455,PID0018,436,17784.14,blurred,rework,same bill twice
PIDINFBUY00001395,2024-12-13,PIDINF000305,PIDOUT008782,PID0028,87,4220.42,ok,rejected,same bill twice
PIDINFBUY00001396,2024-05-02,PIDINF002717,PIDOUT000023,PID0028,176,4167.94,ok,rejected,old SKU code
PIDINFBUY00001397,03/02/2025,PIDINF000577,PIDOUT006051,PID0019,58,2540.20,blurred,rejected,old SKU code
PIDINFBUY00001398,2025-10-01,PIDINF001963,PIDOUT001674,PID0023,130,7596.50,blurred,rejected,old SKU code
PIDINFBUY00001399,2024-12-28,PIDINF002217,PIDOUT006186,PID0012,87,2167.80,blurred,rejected,same bill twice
PIDINFBUY00001400,2025-03-08,PIDINF000099,PIDOUT000167,PID0024,345,17303.94,missing,approved,
PIDINFBUY00001401,2024-06-26,PIDINF002634,PIDOUT002283,PID0007,485,13567.75,ok,pending,
PIDINFBUY00001402,2026-03-28,PIDINF000158,PIDOUT006442,PID0010,264,12445.81,ok,pending,
PIDINFBUY00001403,2025-09-11,PIDINF000714,PIDOUT005566,PID0013,84,3650.87,duplicate,pending,old SKU code
PIDINFBUY00001404,2025-09-19,PIDINF001037,PIDOUT003669,PID0008,29,1545.35,ok,approved,
PIDINFBUY00001405,10/18/2024,PIDINF001609,PIDOUT001388,PID0001,313,12170.66,missing,rework,old SKU code
PIDINFBUY00001406,2024-07-27,PIDINF002592,PIDOUT001469,PID0018,57,4150.31,manual,pending,
PIDINFBUY00001407,19/03/2026,PIDINF000907,PIDOUT008561,PID0028,631,16977.34,ok,pending,old SKU code
PIDINFBUY00001408,2025-03-09,PIDINF003363,PIDOUT007204,PID0031,192,9994.30,blurred,pending,same bill twice
PIDINFBUY00001409,14-Jun-25,PIDINF000589,PIDOUT008518,PID0029,205,10122.22,missing,pending,dealer name mismatch
PIDINFBUY00001410,2024-10-29,PIDINF003231,PIDOUT006904,PID0020,248,5246.67,manual,approved,same bill twice
PIDINFBUY00001411,2024-08-30,PIDINF000215,PIDOUT007020,PID0027,126,8160.21,missing,rejected,dealer name mismatch
PIDINFBUY00001412,24/12/2024,PIDINF001806,PIDOUT005798,PID0032,321,17149.52,manual,pending,
PIDINFBUY00001413,2025-01-31,PIDINF002860,PIDOUT000665,PID0028,511,17355.87,blurred,rejected,
PIDINFBUY00001414,05/05/2025,PIDINF001723,PIDOUT006948,PID0014,173,12389.74,missing,rejected,same bill twice
PIDINFBUY00001415,2025-02-16,PIDINF000741,PIDOUT004579,PID0012,299,12771.52,ok,rejected,same bill twice
PIDINFBUY00001416,2025-11-11,PIDINF002376,PIDOUT005541,PID0023,260,15177.41,missing,pending,cash bill
PIDINFBUY00001417,2026-03-01,PIDINF000820,PIDOUT007642,PID0016,83,5942.11,blurred,approved,cash bill
PIDINFBUY00001418,2024-09-02,PIDINF002254,PIDOUT001272,PID0003,222,14621.70,blurred,pending,same bill twice
PIDINFBUY00001419,2025-10-29,PIDINF001297,PIDOUT000287,PID0020,552,14707.55,ok,rework,same bill twice
PIDINFBUY00001420,2024-09-05,PIDINF001822,PIDOUT005145,PID0012,265,15291.92,ok,rework,dealer name mismatch
PIDINFBUY00001421,2026-03-02,PIDINF000459,PIDOUT004204,PID0012,289,7770.91,blurred,rework,
PIDINFBUY00001422,2025-05-14,PIDINF000942,PIDOUT004623,PID0014,79,1849.01,blurred,rejected,same bill twice
PIDINFBUY00001423,2024-09-05,PIDINF000886,PIDOUT002305,PID0004,491,11681.74,missing,rework,
PIDINFBUY00001424,2026-01-29,PIDINF000455,PIDOUT000147,PID0009,324,9619.78,blurred,approved,
PIDINFBUY00001425,2024-04-21,PIDINF002610,PIDOUT006714,PID0024,116,6798.21,blurred,rejected,cash bill
PIDINFBUY00001426,2024-10-23,PIDINF000766,PIDOUT001052,PID0015,68,3587.63,blurred,rework,same bill twice
PIDINFBUY00001427,12/08/2025,PIDINF000692,PIDOUT004529,PID0003,213,14352.12,manual,pending,same bill twice
PIDINFBUY00001428,2025-11-01,PIDINF000202,PIDOUT001000,PID0011,123,7160.75,blurred,rejected,cash bill
PIDINFBUY00001429,2025-12-24,PIDINF003278,PIDOUT002431,PID0018,22,1671.13,duplicate,pending,
PIDINFBUY00001430,2024-05-21,PIDINF001979,PIDOUT008069,PID0016,448,17601.03,manual,rejected,cash bill
PIDINFBUY00001431,2024-06-09,PIDINF003035,PIDOUT002703,PID0029,120,3375.37,manual,approved,cash bill
PIDINFBUY00001432,2025-01-29,PIDINF001717,PIDOUT000662,PID0003,52,3395.49,duplicate,rejected,dealer name mismatch
PIDINFBUY00001433,2025-05-30,PIDINF001462,PIDOUT005828,PID0005,235,12126.71,manual,approved,dealer name mismatch
PIDINFBUY00001434,2025-04-13,PIDINF000840,PIDOUT004484,PID0022,203,10406.19,duplicate,approved,old SKU code
PIDINFBUY00001435,2025-12-01,PIDINF000522,PIDOUT002186,PID0016,247,14971.57,ok,rework,same bill twice
PIDINFBUY00001436,2025-04-04,PIDINF000330,PIDOUT004001,PID0012,767,16710.92,manual,approved,dealer name mismatch
PIDINFBUY00001437,2025-02-25,PIDINF000369,PIDOUT007549,PID0020,250,17302.86,manual,rework,old SKU code
PIDINFBUY00001438,2024-11-23,PIDINF002838,PIDOUT002116,PID0005,325,9612.10,missing,rework,
PIDINFBUY00001439,22/06/2024,PIDINF002731,PIDOUT002127,PID0026,228,14235.24,ok,rework,
PIDINFBUY00001440,2025-04-01,PIDINF002397,PIDOUT000687,PID0011,20,1113.24,duplicate,rework,old SKU code
PIDINFBUY00001441,2026-02-21,PIDINF002993,PIDOUT007978,PID0004,320,15298.18,blurred,pending,old SKU code
PIDINFBUY00001442,2026-01-20,PIDINF002004,PIDOUT008694,PID0010,180,12579.95,ok,pending,same bill twice
PIDINFBUY00001443,2025-03-06,PIDINF002806,PIDOUT006534,PID0001,402,8579.69,missing,rework,cash bill
PIDINFBUY00001444,2025-03-22,PIDINF000440,PIDOUT005459,PID0011,206,8760.67,missing,rework,
PIDINFBUY00001445,19/02/2026,PIDINF001383,PIDOUT006640,PID0008,116,6989.05,ok,rejected,same bill twice
PIDINFBUY00001446,2026-01-01,PIDINF002248,PIDOUT004749,PID0017,225,14664.06,duplicate,rework,same bill twice
PIDINFBUY00001447,2024-10-28,PIDINF000070,PIDOUT001262,PID0020,326,12157.95,missing,approved,dealer name mismatch
PIDINFBUY00001448,11/17/2025,PIDINF002816,PIDOUT004490,PID0014,135,4518.86,duplicate,rework,old SKU code
PIDINFBUY00001449,2025-04-11,PIDINF000317,PIDOUT006352,PID0025,446,17841.79,missing,pending,
PIDINFBUY00001450,2025-02-11,PIDINF003478,PIDOUT004094,PID0017,503,13773.92,blurred,approved,same bill twice
PIDINFBUY00001451,2025-10-07,PIDINF000376,PIDOUT004468,PID0030,125,4893.36,missing,rejected,old SKU code
PIDINFBUY00001452,20-Jan-25,PIDINF001256,PIDOUT005307,PID0017,28,2003.74,blurred,approved,same bill twice
PIDINFBUY00001453,01/03/2025,PIDINF002715,PIDOUT006035,PID0016,177,12080.17,manual,rework,old SKU code
PIDINFBUY00001454,2025-08-31,PIDINF002711,PIDOUT000797,PID0015,110,4377.74,duplicate,pending,dealer name mismatch
PIDINFBUY00001455,2024-06-15,PIDINF001454,PIDOUT005159,PID0028,100,6829.06,missing,pending,dealer name mismatch
PIDINFBUY00001456,15/10/2025,PIDINF002553,PIDOUT004425,PID0024,350,14725.58,duplicate,rejected,dealer name mismatch
PIDINFBUY00001457,2026-02-22,PIDINF002057,PIDOUT001826,PID0030,11,609.23,blurred,approved,
PIDINFBUY00001458,2024-09-02,PIDINF003474,PIDOUT000231,PID0008,396,15263.69,blurred,approved,
PIDINFBUY00001459,2026-01-23,PIDINF001251,PIDOUT007214,PID0019,495,17429.00,manual,pending,same bill twice
PIDINFBUY00001460,2025-01-10,PIDINF002306,PIDOUT000102,PID0011,392,16055.59,blurred,rejected,old SKU code
PIDINFBUY00001461,2025-12-03,PIDINF002391,PIDOUT008655,PID0002,673,16223.89,duplicate,approved,
PIDINFBUY00001462,2025-12-15,PIDINF002319,PIDOUT008517,PID0023,67,3903.61,ok,rejected,old SKU code
PIDINFBUY00001463,2026-03-28,PIDINF000088,PIDOUT007396,PID0020,71,5117.36,ok,rejected,old SKU code
PIDINFBUY00001464,2024-04-03,PIDINF002042,PIDOUT003120,PID0020,195,8921.49,manual,approved,old SKU code
PIDINFBUY00001465,2025-01-05,PIDINF002698,PIDOUT005378,PID0013,259,13432.00,duplicate,approved,old SKU code
PIDINFBUY00001466,2025-05-20,PIDINF000658,PIDOUT007849,PID0013,146,7318.17,duplicate,rework,dealer name mismatch
PIDINFBUY00001467,19/11/2025,PIDINF000880,PIDOUT003427,PID0025,14,900.88,manual,rework,
PIDINFBUY00001468,2024-04-19,PIDINF000586,PIDOUT006484,PID0015,320,11832.35,ok,rejected,dealer name mismatch
PIDINFBUY00001469,2025-07-12,PIDINF001829,PIDOUT006697,PID0008,297,9449.45,blurred,approved,
PIDINFBUY00001470,2025-09-27,PIDINF001460,PIDOUT008489,PID0017,166,5546.10,duplicate,rework,
PIDINFBUY00001471,2024-12-06,PIDINF001525,PIDOUT008193,PID0009,280,15057.90,duplicate,rework,same bill twice
PIDINFBUY00001472,2025-01-22,PIDINF001164,PIDOUT001449,PID0005,737,14935.95,missing,approved,
PIDINFBUY00001473,2025-10-09,PIDINF000445,PIDOUT000130,PID0032,223,12413.34,missing,approved,dealer name mismatch
PIDINFBUY00001474,2025-03-23,PIDINF001872,PIDOUT005770,PID0021,225,14117.96,blurred,approved,old SKU code
PIDINFBUY00001475,2024-12-08,PIDINF001749,PIDOUT001796,PID0009,234,14939.84,blurred,pending,dealer name mismatch
PIDINFBUY00001476,12/03/2025,PIDINF001423,PIDOUT007582,PID0019,565,16123.08,ok,rework,old SKU code
PIDINFBUY00001477,2024-08-23,PIDINF001065,PIDOUT001878,PID0008,116,5134.33,missing,approved,cash bill
PIDINFBUY00001478,2025-09-02,PIDINF002567,PIDOUT000045,PID0004,211,9540.47,duplicate,pending,cash bill
PIDINFBUY00001479,2024-12-24,PIDINF000801,PIDOUT007472,PID0001,170,8093.74,manual,pending,cash bill
PIDINFBUY00001480,2025-10-21,PIDINF000962,PIDOUT002444,PID0030,228,15263.49,duplicate,rejected,dealer name mismatch
PIDINFBUY00001481,20/09/2025,PIDINF001431,PIDOUT003809,PID0002,150,8317.15,manual,rework,cash bill
PIDINFBUY00001482,2025-11-15,PIDINF000721,PIDOUT008850,PID0003,324,13905.21,ok,rework,old SKU code
PIDINFBUY00001483,16-Jul-24,PIDINF000735,PIDOUT008006,PID0033,205,12855.06,missing,rejected,old SKU code
PIDINFBUY00001484,2025-07-22,PIDINF001026,PIDOUT007286,PID0032,291,6557.95,duplicate,pending,
PIDINFBUY00001485,2024-05-26,PIDINF001407,PIDOUT003540,PID0010,73,1777.16,blurred,rejected,same bill twice
PIDINFBUY00001486,2025-06-10,PIDINF000182,PIDOUT005756,PID0011,141,9562.31,missing,rejected,
PIDINFBUY00001487,2025-11-09,PIDINF002942,PIDOUT007665,PID0025,34,2355.38,duplicate,approved,
PIDINFBUY00001488,2025-10-21,PIDINF000883,PIDOUT008751,PID0026,487,13568.79,duplicate,rework,old SKU code
PIDINFBUY00001489,2026-01-11,PIDINF002134,PIDOUT007169,PID0020,24,1723.42,blurred,rejected,cash bill
PIDINFBUY00001490,2024-11-22,PIDINF002142,PIDOUT005829,PID0007,128,8400.05,duplicate,rework,old SKU code
PIDINFBUY00001491,2025-05-17,PIDINF002694,PIDOUT008122,PID0004,43,940.44,manual,pending,same bill twice
PIDINFBUY00001492,2025-06-21,PIDINF001212,PIDOUT004868,PID0011,109,3330.13,missing,pending,old SKU code
PIDINFBUY00001493,06/25/2024,PIDINF000898,PIDOUT002927,PID0033,389,14644.18,blurred,rework,dealer name mismatch
PIDINFBUY00001494,2024-10-31,PIDINF002824,PIDOUT000488,PID0003,57,4125.47,blurred,rework,same bill twice
PIDINFBUY00001495,07-Nov-24,PIDINF002545,PIDOUT005888,PID0011,428,17903.48,manual,approved,dealer name mismatch
PIDINFBUY00001496,2025-06-06,PIDINF002332,PIDOUT002461,PID0018,216,6225.13,manual,pending,old SKU code
PIDINFBUY00001497,2024-09-25,PIDINF000016,PIDOUT006103,PID0017,393,17631.56,missing,approved,dealer name mismatch
PIDINFBUY00001498,2025-10-05,PIDINF001956,PIDOUT003071,PID0024,128,8706.48,ok,approved,
PIDINFBUY00001499,2025-04-14,PIDINF001046,PIDOUT000726,PID0016,365,14293.29,duplicate,rework,cash bill
PIDINFBUY00001500,08-Jun-24,PIDINF000558,PIDOUT001212,PID0003,353,13648.89,blurred,rework,old SKU code
PIDINFBUY00001501,01/01/2026,PIDINF000956,PIDOUT000767,PID0004,67,3102.93,missing,pending,dealer name mismatch
PIDINFBUY00001502,2025-05-14,PIDINF000927,PIDOUT003101,PID0004,24,675.05,missing,approved,cash bill
PIDINFBUY00001503,2024-11-24,PIDINF001435,PIDOUT008725,PID0029,117,6154.33,manual,rejected,dealer name mismatch
PIDINFBUY00001504,2026-01-30,PIDINF000726,PIDOUT004569,PID0009,407,17163.39,manual,pending,old SKU code
PIDINFBUY00001505,2024-08-04,PIDINF000112,PIDOUT002273,PID0009,110,7106.16,ok,rework,same bill twice
PIDINFBUY00001506,2025-11-22,PIDINF002145,PIDOUT005534,PID0033,232,7470.07,ok,rejected,same bill twice
PIDINFBUY00001507,07-Jul-24,PIDINF002563,PIDOUT007107,PID0010,335,15926.16,blurred,approved,
PIDINFBUY00001508,03/08/2025,PIDINF001797,PIDOUT001443,PID0023,681,15565.44,manual,rejected,same bill twice
PIDINFBUY00001509,2025-06-03,PIDINF003015,PIDOUT003249,PID0033,208,10332.71,duplicate,rework,
PIDINFBUY00001510,2025-03-03,PIDINF001744,PIDOUT001839,PID0007,230,11834.20,missing,rework,cash bill
PIDINFBUY00001511,19-Feb-25,PIDINF003059,PIDOUT008083,PID0008,123,5335.90,manual,rejected,dealer name mismatch
PIDINFBUY00001512,2024-12-21,PIDINF001439,PIDOUT005297,PID0016,63,2633.09,ok,approved,same bill twice
PIDINFBUY00001513,31/03/2026,PIDINF001087,PIDOUT005150,PID0029,38,2817.22,blurred,pending,dealer name mismatch
PIDINFBUY00001514,2025-06-25,PIDINF000505,PIDOUT006024,PID0004,113,8156.73,missing,rework,cash bill
PIDINFBUY00001515,13/09/2024,PIDINF000699,PIDOUT000226,PID0019,421,17513.30,missing,rejected,dealer name mismatch
PIDINFBUY00001516,04/23/2024,PIDINF001670,PIDOUT000655,PID0003,31,2361.82,missing,approved,old SKU code
PIDINFBUY00001517,2025-01-24,PIDINF000780,PIDOUT000310,PID0013,60,2497.02,duplicate,pending,old SKU code
PIDINFBUY00001518,2024-05-08,PIDINF000369,PIDOUT007549,PID0026,179,11235.93,duplicate,rejected,old SKU code
PIDINFBUY00001519,2024-08-01,PIDINF000056,PIDOUT005484,PID0008,168,10546.24,manual,rejected,dealer name mismatch
PIDINFBUY00001520,2026-02-15,PIDINF002885,PIDOUT000241,PID0015,98,7096.33,ok,rework,cash bill
PIDINFBUY00001521,2025-11-28,PIDINF002955,PIDOUT006561,PID0001,269,8554.42,duplicate,rework,cash bill
PIDINFBUY00001522,06/25/2025,PIDINF000737,PIDOUT005207,PID0022,308,16327.42,blurred,pending,dealer name mismatch
PIDINFBUY00001523,2025-05-24,PIDINF002270,PIDOUT003172,PID0032,125,5682.15,missing,rejected,dealer name mismatch
PIDINFBUY00001524,05/19/2025,PIDINF002968,PIDOUT003031,PID0025,76,4089.14,ok,approved,old SKU code
PIDINFBUY00001525,2025-12-13,PIDINF000212,PIDOUT003529,PID0013,390,15038.38,ok,rework,same bill twice
PIDINFBUY00001526,2024-06-21,PIDINF001727,PIDOUT003292,PID0001,140,3940.35,manual,approved,
PIDINFBUY00001527,2025-02-03,PIDINF002251,PIDOUT002455,PID0030,35,1851.50,blurred,approved,cash bill
PIDINFBUY00001528,2025-08-02,PIDINF003349,PIDOUT002841,PID0026,286,14316.19,missing,approved,
PIDINFBUY00001529,25/02/2026,PIDINF001628,PIDOUT004658,PID0016,252,13925.46,ok,approved,cash bill
PIDINFBUY00001530,2024-04-11,PIDINF000199,PIDOUT006733,PID0005,269,11168.33,manual,approved,
PIDINFBUY00001531,2025-08-24,PIDINF002395,PIDOUT006766,PID0011,279,13012.47,ok,pending,same bill twice
PIDINFBUY00001532,2025-03-22,PIDINF001986,PIDOUT006249,PID0021,255,15889.49,manual,rejected,same bill twice
PIDINFBUY00001533,2024-11-24,PIDINF003087,PIDOUT006899,PID0016,141,6229.41,missing,rework,old SKU code
PIDINFBUY00001534,03/18/2025,PIDINF000493,PIDOUT001434,PID0015,264,11597.82,missing,pending,
PIDINFBUY00001535,2026-03-20,PIDINF003482,PIDOUT004946,PID0001,309,11636.08,ok,rejected,old SKU code
PIDINFBUY00001536,2025-03-13,PIDINF003457,PIDOUT002880,PID0031,30,1701.60,ok,pending,dealer name mismatch
PIDINFBUY00001537,2024-08-11,PIDINF001191,PIDOUT002057,PID0019,84,4009.70,missing,approved,old SKU code
PIDINFBUY00001538,2024-10-20,PIDINF001421,PIDOUT008416,PID0028,213,14654.80,blurred,pending,old SKU code
PIDINFBUY00001539,2025-07-21,PIDINF002186,PIDOUT006012,PID0023,390,16500.10,blurred,rejected,dealer name mismatch
PIDINFBUY00001540,2025-05-21,PIDINF002307,PIDOUT000063,PID0030,544,17331.71,ok,rework,
PIDINFBUY00001541,2024-07-08,PIDINF001647,PIDOUT005575,PID0015,190,8158.98,ok,approved,cash bill
PIDINFBUY00001542,2026-02-23,PIDINF000764,PIDOUT002679,PID0028,304,8472.59,duplicate,pending,old SKU code
PIDINFBUY00001543,2025-08-18,PIDINF000419,PIDOUT008821,PID0018,349,17348.00,missing,approved,same bill twice
PIDINFBUY00001544,2025-01-21,PIDINF002312,PIDOUT002672,PID0018,547,16024.22,missing,rework,
PIDINFBUY00001545,2025-04-04,PIDINF001734,PIDOUT000479,PID0011,222,11058.75,blurred,approved,dealer name mismatch
PIDINFBUY00001546,2024-11-12,PIDINF002264,PIDOUT003608,PID0033,74,5401.58,ok,rework,cash bill
PIDINFBUY00001547,2024-10-30,PIDINF000484,PIDOUT000948,PID0007,243,9999.22,duplicate,rework,cash bill
PIDINFBUY00001548,2025-02-10,PIDINF001370,PIDOUT004268,PID0029,177,9249.76,missing,pending,dealer name mismatch
PIDINFBUY00001549,2024-04-16,PIDINF000400,PIDOUT008190,PID0003,267,10895.55,ok,pending,dealer name mismatch
PIDINFBUY00001550,2024-09-09,PIDINF001289,PIDOUT004133,PID0027,106,3851.64,missing,rework,old SKU code
PIDINFBUY00001551,07/01/2024,PIDINF001344,PIDOUT004366,PID0023,572,16886.39,duplicate,rework,cash bill
PIDINFBUY00001552,2025-08-18,PIDINF003418,PIDOUT005044,PID0029,258,15614.85,missing,approved,old SKU code
PIDINFBUY00001553,05/06/2024,PIDINF001015,PIDOUT007129,PID0013,236,16384.58,missing,rework,old SKU code
PIDINFBUY00001554,2025-05-25,PIDINF000899,PIDOUT002193,PID0018,156,11352.48,ok,rework,old SKU code
PIDINFBUY00001555,2024-05-06,PIDINF003071,PIDOUT008709,PID0029,4,207.31,ok,rejected,same bill twice
PIDINFBUY00001556,2024-04-10,PIDINF000800,PIDOUT001388,PID0032,595,15157.44,ok,pending,
PIDINFBUY00001557,2024-04-24,PIDINF001621,PIDOUT003336,PID0020,345,14319.38,blurred,rejected,dealer name mismatch
PIDINFBUY00001558,2024-05-12,PIDINF000989,PIDOUT005814,PID0022,146,7467.94,ok,pending,dealer name mismatch
PIDINFBUY00001559,2025-06-02,PIDINF000686,PIDOUT004892,PID0004,341,11780.66,missing,pending,
PIDINFBUY00001560,2025-12-17,PIDINF002410,PIDOUT000827,PID0013,425,10007.98,blurred,rejected,
PIDINFBUY00001561,2025-02-22,PIDINF000953,PIDOUT002261,PID0027,16,1253.72,manual,rejected,dealer name mismatch
PIDINFBUY00001562,2024-06-27,PIDINF001972,PIDOUT007581,PID0027,186,10729.60,manual,rejected,same bill twice
PIDINFBUY00001563,2025-02-28,PIDINF001434,PIDOUT006730,PID0022,117,5096.03,ok,pending,old SKU code
PIDINFBUY00001564,2025-01-10,PIDINF003146,PIDOUT002275,PID0007,113,5344.54,missing,rejected,cash bill
PIDINFBUY00001565,2026-02-07,PIDINF000019,PIDOUT002234,PID0022,347,17515.53,blurred,pending,dealer name mismatch
PIDINFBUY00001566,2025-03-20,PIDINF001514,PIDOUT008707,PID0031,154,11478.53,blurred,pending,old SKU code
PIDINFBUY00001567,23/09/2024,PIDINF001067,PIDOUT008688,PID0031,192,10663.10,manual,approved,dealer name mismatch
PIDINFBUY00001568,2025-04-10,PIDINF002705,PIDOUT005541,PID0033,314,12107.75,missing,rejected,
PIDINFBUY00001569,2025-07-24,PIDINF000615,PIDOUT002761,PID0020,7,518.73,missing,rework,cash bill
