store_id,store_name,brand,state,state_clean,district,city,pincode,opened_date,store_type,agronomist_mapped,data_quality_note
CORSTR00862,Mana Gromor Nalgonda 4,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,367406,2013-01-16,satellite,Y,old store code
CORSTR00863,Mana Gromor Mahbubnagar 5,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,365564,11-Feb-16,satellite,N,old store code
CORSTR00864,Mana Gromor Vijayawada 6,Mana Gromor,ANDHRA,Andhra Pradesh,Krishna,Vijayawada,374397,2022-04-04,satellite,N,
CORSTR00865,Mana Gromor Vijayawada 4,Mana Gromor,AP,Andhra Pradesh,Krishna,Vijayawada,371624,2015-04-15,company owned,shared,
CORSTR00866,Mana Gromor Warangal 7,Mana Gromor,Telangana,Telangana,Warangal,Warangal,369814,2013-08-25,hub,shared,district split
CORSTR00867,Mana Gromor Nellore 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,379888,2017-12-05,seasonal extension,Y,brand spelling varies
CORSTR00868,Mana Gromor Kakinada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,379158,05-Apr-15,company owned,Y,district split
CORSTR00869,Namma Gromor Tumakuru 5,Namma Gromor,Karnataka,Karnataka,Tumakuru,Tumakuru,292714,2025-12-28,satellite,shared,
CORSTR00870,Mana Gromor Suryapet 1,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,363894,09/04/2007,company owned,N,
CORSTR00871,Mana Gromor Mahbubnagar 7,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,365666,2025-07-24,hub,shared,brand spelling varies
CORSTR00872,Mana Gromor Nalgonda 9,Mana Gromor,TG,Telangana,Nalgonda,Nalgonda,364588,2007-04-02,hub,Y,brand spelling varies
CORSTR00873,Mana Gromor Tirupati 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,376962,2024-10-06,satellite,Y,old store code
CORSTR00874,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,375172,2011-12-08,seasonal extension,shared,new store from FY26
CORSTR00875,Namma Gromor Hubballi 8,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,296326,2021-08-09,satellite,shared,brand spelling varies
CORSTR00876,Mana Gromor Ongole 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378911,2010-11-08,hub,shared,district split
CORSTR00877,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,372925,08/24/2020,satellite,Y,brand spelling varies
CORSTR00878,Mana Gromor Adilabad 4,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,363935,2023-01-22,hub,shared,district split
CORSTR00879,Mana Gromor Hyderabad 7,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,364664,11/18/2016,seasonal extension,N,district split
CORSTR00880,Mana Gromor Kakinada 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,373781,2013-04-16,satellite,Y,old store code
CORSTR00881,Mana Gromor Kakinada 2,Mana Gromor,A.P.,Andhra Pradesh,Kakinada,Kakinada,377981,2019-07-29,satellite,N,brand spelling varies
CORSTR00882,Mana Gromor Rajahmundry 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,373514,2012-02-11,seasonal extension,shared,brand spelling varies
CORSTR00883,Mana Gromor Anantapur 7,Mana Gromor,ANDHRA,Andhra Pradesh,Anantapur,Anantapur,375442,2012-08-23,company owned,shared,district split
CORSTR00884,Mana Gromor Tirupati 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373079,2010-10-05,hub,shared,old store code
CORSTR00885,Namma Gromor Udupi 5,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,294282,2009-07-14,hub,Y,district split
CORSTR00886,Mana Gromor Nellore 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,376126,2012-07-01,company owned,Y,old store code
CORSTR00887,Namma Gromor Ballari 4,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,291660,2011-04-23,seasonal extension,shared,district split
CORSTR00888,Namma Gromor Udupi 4,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,297657,2024-04-20,seasonal extension,N,new store from FY26
CORSTR00889,Mana Gromor Hyderabad 6,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,363927,2020-12-30,hub,shared,
CORSTR00890,Mana Gromor Vijayawada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,379273,2015-07-22,seasonal extension,N,
CORSTR00891,Mana Gromor Rajahmundry 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,377191,2008-02-23,hub,N,old store code
CORSTR00892,Mana Gromor Nizamabad 4,Mana Gromor,TS,Telangana,Nizamabad,Nizamabad,363051,06/06/2008,hub,shared,brand spelling varies
CORSTR00893,Mana Gromor Hyderabad 8,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,364249,2025-05-21,company owned,N,new store from FY26
CORSTR00894,Mana Gromor Tirupati 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,376446,2011-08-09,satellite,N,brand spelling varies
CORSTR00895,Mana Gromor Vijayawada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376432,2015-09-06,hub,shared,brand spelling varies
CORSTR00896,Mana Gromor Visakhapatnam 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,372678,2025-03-13,company owned,N,district split
CORSTR00897,Mana Gromor Warangal 6,Mana Gromor,Telangana,Telangana,Warangal,Warangal,363391,2014-02-21,company owned,shared,
CORSTR00898,Mana Gromor Kakinada 1,Mana Gromor,AP,Andhra Pradesh,Kakinada,Kakinada,372097,2008-06-07,seasonal extension,Y,new store from FY26
CORSTR00899,Nammadu Gromor Trichy 2,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,331442,2021-06-29,hub,shared,
CORSTR00900,Mana Gromor Rajahmundry 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,378848,2011-07-18,company owned,Y,old store code
CORSTR00901,Mana Gromor Anantapur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,377354,07/28/2020,satellite,Y,district split
CORSTR00902,Mana Gromor Nalgonda 6,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,366742,07/17/2012,company owned,N,
CORSTR00903,Mana Gromor Vijayawada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,379347,2016-06-18,seasonal extension,N,new store from FY26
CORSTR00904,Mana Gromor Tirupati 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,371995,2015-01-09,seasonal extension,shared,old store code
CORSTR00905,Mana Gromor Visakhapatnam 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,373081,22/07/2020,company owned,Y,new store from FY26
CORSTR00906,Nammadu Gromor Thanjavur 7,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,335611,12/02/2024,seasonal extension,Y,brand spelling varies
CORSTR00907,Mana Gromor Kurnool 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,375641,2017-03-06,seasonal extension,Y,
CORSTR00908,Mana Gromor Rajahmundry 7,Mana Gromor,ANDHRA,Andhra Pradesh,East Godavari,Rajahmundry,378430,17-Nov-07,seasonal extension,N,brand spelling varies
CORSTR00909,Mana Gromor Rajahmundry 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,372608,05/23/2022,satellite,Y,district split
CORSTR00910,Mana Gromor Visakhapatnam 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376143,2022-11-09,seasonal extension,Y,old store code
CORSTR00911,Mana Gromor Nizamabad 6,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,364224,2020-03-08,company owned,N,old store code
CORSTR00912,Mana Gromor Siddipet 3,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,367994,19/07/2020,hub,Y,
CORSTR00913,Namma Gromor Hubballi 7,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,295483,2025-12-24,seasonal extension,N,brand spelling varies
CORSTR00914,Namma Gromor Raichur 8,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,296352,2013-06-02,satellite,N,
CORSTR00915,Mana Gromor Kakinada 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,379737,03/01/2015,seasonal extension,N,old store code
CORSTR00916,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374204,2007-02-10,company owned,Y,old store code
CORSTR00917,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,292412,2019-04-27,company owned,shared,old store code
CORSTR00918,Namma Gromor Shivamogga 7,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,299212,2021-02-26,seasonal extension,shared,district split
CORSTR00919,Mana Gromor Anantapur 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376917,2013-05-15,company owned,shared,
CORSTR00920,Mana Gromor Adilabad 4,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,364306,2026-03-10,company owned,Y,brand spelling varies
CORSTR00921,Mana Gromor Mahbubnagar 3,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,362023,2022-11-02,satellite,Y,new store from FY26
CORSTR00922,Mana Gromor Nellore 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,371142,2025-07-27,satellite,Y,old store code
CORSTR00923,Mana Gromor Rajahmundry 6,Mana Gromor,A.P.,Andhra Pradesh,East Godavari,Rajahmundry,378260,2015-07-01,satellite,N,
CORSTR00924,Mana Gromor Nalgonda 8,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,365179,2014-11-15,satellite,Y,old store code
CORSTR00925,Mana Gromor Adilabad 2,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,362045,11/03/2025,company owned,Y,old store code
CORSTR00926,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,371120,2017-10-15,hub,Y,new store from FY26
CORSTR00927,Mana Gromor Kakinada 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,376447,2019-01-25,company owned,N,district split
CORSTR00928,Namma Gromor Belagavi 8,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,296193,2010-02-15,hub,N,district split
CORSTR00929,Mana Gromor Rajahmundry 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,375638,2018-12-20,company owned,shared,new store from FY26
CORSTR00930,Mana Gromor Suryapet 6,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,363428,2010-09-07,company owned,Y,brand spelling varies
CORSTR00931,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,297449,12/26/2011,seasonal extension,shared,old store code
CORSTR00932,Namma Gromor Udupi 5,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,296425,2017-08-26,seasonal extension,shared,
CORSTR00933,Namma Gromor Hubballi 3,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,295518,2008-02-24,seasonal extension,shared,
CORSTR00934,Mana Gromor Kadapa 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,375733,2019-10-22,company owned,shared,old store code
CORSTR00935,Mana Gromor Kakinada 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,373255,2022-01-07,satellite,N,brand spelling varies
CORSTR00936,Mana Gromor Kurnool 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378028,10/28/2013,satellite,shared,
CORSTR00937,Namma Gromor Udupi 9,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,296374,2022-07-04,satellite,shared,district split
CORSTR00938,Mana Gromor Adilabad 1,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,367631,2025-12-24,company owned,shared,old store code
CORSTR00939,Mana Gromor Ongole 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,374850,2020-05-21,satellite,N,brand spelling varies
CORSTR00940,Mana Gromor Nalgonda 4,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,366372,01/05/2016,satellite,shared,old store code
CORSTR00941,Mana Gromor Anantapur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,379526,2010-09-19,satellite,shared,district split
CORSTR00942,Namma Gromor Raichur 3,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,292658,2008-07-02,satellite,N,
CORSTR00943,Namma Gromor Raichur 2,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,298908,24/04/2009,satellite,shared,new store from FY26
CORSTR00944,Mana Gromor Nalgonda 3,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,369364,2017-03-21,hub,Y,old store code
CORSTR00945,Mana Gromor Anantapur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372319,09/30/2009,satellite,Y,new store from FY26
CORSTR00946,Mana Gromor Nizamabad 5,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,363610,2011-01-04,company owned,N,brand spelling varies
CORSTR00947,Mana Gromor Karimnagar 3,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,362870,2016-12-07,seasonal extension,shared,brand spelling varies
CORSTR00948,Mana Gromor Khammam 1,Mana Gromor,Telangana,Telangana,Khammam,Khammam,367405,2017-01-16,hub,Y,
CORSTR00949,Mana Gromor Siddipet 1,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,369167,2014-05-20,seasonal extension,N,brand spelling varies
CORSTR00950,Namma Gromor Ballari 6,Namma Gromor,KARNATAKA,Karnataka,Ballari,Ballari,292423,12/11/2021,satellite,N,brand spelling varies
CORSTR00951,Namma Gromor Bengaluru 1,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,299313,2008-11-17,satellite,shared,brand spelling varies
CORSTR00952,Mana Gromor Guntur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,376874,2020-10-09,satellite,N,new store from FY26
CORSTR00953,Mana Gromor Kakinada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,379808,2021-08-29,hub,shared,old store code
CORSTR00954,Mana Gromor Mahbubnagar 3,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,363603,2023-04-12,seasonal extension,N,brand spelling varies
CORSTR00955,Namma Gromor Shivamogga 8,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,294245,06/11/2023,hub,shared,brand spelling varies
CORSTR00956,Mana Gromor Tirupati 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373120,2023-12-31,satellite,shared,new store from FY26
CORSTR00957,Mana Gromor Ongole 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,376841,2010-07-16,satellite,Y,district split
CORSTR00958,Mana Gromor Kakinada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,378830,2015-12-21,hub,N,
CORSTR00959,Mana Gromor Kurnool 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,375988,07/12/2020,satellite,N,old store code
CORSTR00960,Mana Gromor Rajahmundry 9,Mana Gromor,ANDHRA,Andhra Pradesh,East Godavari,Rajahmundry,375709,04/10/2025,satellite,shared,
CORSTR00961,Mana Gromor Guntur 5,Mana Gromor,AP,Andhra Pradesh,Guntur,Guntur,379555,2010-03-15,company owned,shared,
CORSTR00962,Mana Gromor Kakinada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,376504,2015-03-30,hub,shared,district split
CORSTR00963,Mana Gromor Kadapa 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371037,2022-11-08,seasonal extension,N,old store code
CORSTR00964,Mana Gromor Guntur 6,Mana Gromor,AP,Andhra Pradesh,Guntur,Guntur,374744,2015-12-24,company owned,Y,brand spelling varies
CORSTR00965,Namma Gromor Belagavi 2,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,293248,2014-04-01,hub,shared,
CORSTR00966,Mana Gromor Nalgonda 1,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,361090,2023-06-15,satellite,N,new store from FY26
CORSTR00967,Nammadu Gromor Vellore 9,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Vellore,Vellore,331682,2022-09-26,satellite,Y,old store code
CORSTR00968,Nammadu Gromor Erode 8,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Erode,Erode,331733,2021-01-29,hub,N,new store from FY26
CORSTR00969,Mana Gromor Siddipet 6,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,363480,2018-02-05,satellite,shared,old store code
CORSTR00970,Namma Gromor Davanagere 7,Namma Gromor,KARNATAKA,Karnataka,Davanagere,Davanagere,299131,2012-07-15,seasonal extension,shared,new store from FY26
CORSTR00971,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377322,2011-07-22,seasonal extension,N,old store code
CORSTR00972,Mana Gromor Karimnagar 4,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,366686,2013-07-22,satellite,N,brand spelling varies
CORSTR00973,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,371719,2013-10-28,hub,N,brand spelling varies
CORSTR00974,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,296001,07/06/2019,seasonal extension,N,district split
CORSTR00975,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,375918,2009-04-08,company owned,shared,
CORSTR00976,Mana Gromor Siddipet 9,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,368392,2014-03-14,company owned,N,district split
CORSTR00977,Mana Gromor Visakhapatnam 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,379588,2008-01-08,seasonal extension,Y,
CORSTR00978,Mana Gromor Vijayawada 5,Mana Gromor,ANDHRA,Andhra Pradesh,Krishna,Vijayawada,373380,2021-10-07,company owned,Y,district split
CORSTR00979,Mana Gromor Anantapur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,377169,2014-07-09,seasonal extension,Y,brand spelling varies
CORSTR00980,Mana Gromor Nellore 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,378509,2023-12-24,hub,Y,
CORSTR00981,Mana Gromor Vijayawada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,374400,06-Jun-17,seasonal extension,shared,
CORSTR00982,Mana Gromor Kakinada 2,Mana Gromor,ANDHRA,Andhra Pradesh,Kakinada,Kakinada,371720,2024-08-03,company owned,N,old store code
CORSTR00983,Mana Gromor Visakhapatnam 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,371780,2019-01-21,satellite,Y,brand spelling varies
CORSTR00984,Mana Gromor Vijayawada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,375830,25/09/2015,satellite,Y,brand spelling varies
CORSTR00985,Mana Gromor Kadapa 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,377546,2021-03-28,satellite,N,new store from FY26
CORSTR00986,Mana Gromor Vijayawada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,374147,21/09/2013,satellite,N,brand spelling varies
CORSTR00987,Mana Gromor Tirupati 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,371342,08-Aug-15,hub,Y,
CORSTR00988,Mana Gromor Nalgonda 8,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,361349,2010-04-10,hub,N,district split
CORSTR00989,Nammadu Gromor Salem 6,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Salem,Salem,331254,2017-08-24,company owned,Y,
CORSTR00990,Namma Gromor Udupi 4,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,295910,15-Apr-22,satellite,shared,brand spelling varies
CORSTR00991,Mana Gromor Kadapa 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,375856,2017-01-30,satellite,N,new store from FY26
CORSTR00992,Mana Gromor Nellore 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,373889,2011-06-23,hub,N,new store from FY26
CORSTR00993,Namma Gromor Mangaluru 7,Namma Gromor,KA,Karnataka,Dakshina Kannada,Mangaluru,299537,2021-07-25,hub,Y,old store code
CORSTR00994,Mana Gromor Warangal 9,Mana Gromor,Telangana,Telangana,Warangal,Warangal,364957,2026-01-29,seasonal extension,shared,
CORSTR00995,Mana Gromor Nellore 9,Mana Gromor,A.P.,Andhra Pradesh,Nellore,Nellore,376186,2016-01-31,satellite,shared,old store code
CORSTR00996,Mana Gromor Kadapa 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379490,12/04/2012,satellite,N,old store code
CORSTR00997,Namma Gromor Ballari 9,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,294174,2022-04-25,company owned,shared,brand spelling varies
CORSTR00998,Mana Gromor Nellore 3,Mana Gromor,ANDHRA,Andhra Pradesh,Nellore,Nellore,379749,2024-01-23,company owned,Y,old store code
CORSTR00999,Mana Gromor Khammam 7,Mana Gromor,Telangana,Telangana,Khammam,Khammam,368977,29/09/2016,seasonal extension,N,
CORSTR01000,Namma Gromor Davanagere 1,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,299646,2008-07-08,hub,N,new store from FY26
CORSTR01001,Mana Gromor Nalgonda 1,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,366784,08/22/2022,company owned,N,brand spelling varies
CORSTR01002,Mana Gromor Kakinada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,378329,2015-12-17,seasonal extension,N,old store code
CORSTR01003,Mana Gromor Anantapur 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,379085,2010-03-02,hub,N,new store from FY26
CORSTR01004,Mana Gromor Anantapur 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,371046,2021-08-23,hub,shared,brand spelling varies
CORSTR01005,Mana Gromor Hyderabad 8,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,363751,2025-09-14,hub,shared,district split
CORSTR01006,Mana Gromor Kakinada 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,373787,2010-10-06,seasonal extension,N,district split
CORSTR01007,Mana Gromor Ongole 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,379704,2010-12-23,seasonal extension,Y,district split
CORSTR01008,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,375318,22/07/2009,seasonal extension,Y,
CORSTR01009,Mana Gromor Kurnool 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378843,2012-05-20,hub,N,district split
CORSTR01010,Mana Gromor Kakinada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,378382,2018-01-27,satellite,N,district split
CORSTR01011,Mana Gromor Kadapa 9,Mana Gromor,ANDHRA,Andhra Pradesh,Kadapa,Kadapa,377395,16/07/2016,hub,N,new store from FY26
CORSTR01012,Mana Gromor Rajahmundry 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,371593,2023-09-24,company owned,Y,brand spelling varies
CORSTR01013,Mana Gromor Visakhapatnam 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376778,2016-10-10,satellite,N,
CORSTR01014,Mana Gromor Rajahmundry 9,Mana Gromor,AP,Andhra Pradesh,East Godavari,Rajahmundry,374212,2022-09-08,hub,shared,
CORSTR01015,Mana Gromor Nizamabad 3,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,365776,04/10/2008,seasonal extension,Y,old store code
CORSTR01016,Mana Gromor Hyderabad 2,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,365196,07/24/2018,seasonal extension,Y,old store code
CORSTR01017,Mana Gromor Rajahmundry 7,Mana Gromor,AP,Andhra Pradesh,East Godavari,Rajahmundry,379649,16/03/2013,satellite,N,new store from FY26
CORSTR01018,Mana Gromor Hyderabad 4,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,367279,2009-06-09,satellite,Y,district split
CORSTR01019,Mana Gromor Kakinada 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,378690,2016-03-23,seasonal extension,Y,old store code
CORSTR01020,Mana Gromor Hyderabad 6,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,362305,2009-08-14,seasonal extension,N,brand spelling varies
CORSTR01021,Mana Gromor Mahbubnagar 8,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,369684,2024-05-23,satellite,N,new store from FY26
CORSTR01022,Mana Gromor Karimnagar 4,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365384,2025-04-06,hub,N,old store code
CORSTR01023,Mana Gromor Suryapet 2,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,361819,2011-09-28,satellite,shared,
CORSTR01024,Nammadu Gromor Hosur 2,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Krishnagiri,Hosur,333228,03/12/2016,hub,shared,new store from FY26
CORSTR01025,Mana Gromor Mahbubnagar 6,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368743,10/09/2016,satellite,shared,brand spelling varies
CORSTR01026,Mana Gromor Kurnool 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,376910,2019-07-23,seasonal extension,Y,new store from FY26
CORSTR01027,Mana Gromor Anantapur 5,Mana Gromor,A.P.,Andhra Pradesh,Anantapur,Anantapur,373506,2026-03-15,company owned,N,old store code
CORSTR01028,Mana Gromor Guntur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,372025,2020-06-15,company owned,N,brand spelling varies
CORSTR01029,Nammadu Gromor Trichy 2,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,339489,2007-12-01,hub,N,district split
CORSTR01030,Namma Gromor Kalaburagi 5,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,299936,2023-06-20,hub,N,brand spelling varies
CORSTR01031,Mana Gromor Kakinada 8,Mana Gromor,A.P.,Andhra Pradesh,Kakinada,Kakinada,378279,18/02/2026,seasonal extension,shared,
CORSTR01032,Mana Gromor Kurnool 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,377072,01/03/2014,hub,N,new store from FY26
