spray_id,spray_date,farmer_id,mapped_store_id,crop,acreage_sprayed,product_used,service_status,operator_id,note
CORDRN00001464,2025-09-29,CORFRM0005210,CORSTR00591,Coconut,5.65,COR0010,rescheduled,DRN0079,repeat booking
CORDRN00001465,2024-07-24,CORFRM0015204,CORSTR00637,Chilli,1.46,COR0025,cancelled,DRN0198,tank shortage
CORDRN00001466,2025-10-11,CORFRM0011461,CORSTR01068,Groundnut,11.57,COR0022,rescheduled,DRN0229,wind issue
CORDRN00001467,2025-10-08,CORFRM0009794,CORSTR00779,Vegetables,0.69,COR0001,weather hold,DRN0227,
CORDRN00001468,2024-06-06,CORFRM0015523,CORSTR00877,Maize,5.7,COR0005,completed,DRN0234,
CORDRN00001469,08/11/2024,CORFRM0010329,CORSTR00456,Coconut,4.93,COR0026,weather hold,DRN0011,farmer absent
CORDRN00001470,2026-02-16,CORFRM0022337,CORSTR00370,Mango,5.96,COR0028,payment pending,DRN0197,repeat booking
CORDRN00001471,2026-03-13,CORFRM0011223,CORSTR00186,Groundnut,4.45,COR0029,cancelled,DRN0016,
CORDRN00001472,2026-02-14,CORFRM0003269,CORSTR00398,Vegetables,1.83,COR0014,rescheduled,DRN0050,repeat booking
CORDRN00001473,2025-08-04,CORFRM0015082,CORSTR00364,Coconut,7.78,COR0016,rescheduled,DRN0137,
CORDRN00001474,2026-02-20,CORFRM0016711,CORSTR00292,Mango,7.38,COR0007,cancelled,DRN0213,wind issue
CORDRN00001475,2024-04-30,CORFRM0007578,CORSTR00045,Vegetables,1.78,COR0023,weather hold,DRN0110,
CORDRN00001476,2025-06-07,CORFRM0023513,CORSTR00582,Mango,18.43,COR0010,rescheduled,DRN0130,wind issue
CORDRN00001477,2026-02-28,CORFRM0010112,CORSTR00572,Banana,2.43,COR0014,payment pending,DRN0193,
CORDRN00001478,2026-03-29,CORFRM0022123,CORSTR00421,Sugarcane,4.67,COR0008,completed,DRN0061,
CORDRN00001479,2024-07-10,CORFRM0016724,CORSTR00122,Banana,9.14,COR0022,completed,DRN0188,
CORDRN00001480,26/07/2025,CORFRM0010304,CORSTR00987,Mango,10.65,COR0033,payment pending,DRN0134,farmer absent
CORDRN00001481,2026-01-28,CORFRM0019367,CORSTR01130,Coconut,14.56,COR0027,payment pending,DRN0224,
CORDRN00001482,2025-10-28,CORFRM0017084,CORSTR00661,Chilli,4.76,COR0023,weather hold,DRN0037,wind issue
CORDRN00001483,03/09/2025,CORFRM0010264,CORSTR00924,Mango,7.96,COR0002,payment pending,DRN0027,wind issue
CORDRN00001484,2025-01-28,CORFRM0007035,CORSTR01146,Coconut,13.8,COR0018,completed,DRN0089,wind issue
CORDRN00001485,2025-02-11,CORFRM0016901,CORSTR00205,Chilli,1.39,COR0023,rescheduled,DRN0023,
CORDRN00001486,2025-05-29,CORFRM0017125,CORSTR01136,Vegetables,1.71,COR0001,cancelled,DRN0186,wind issue
CORDRN00001487,2025-06-07,CORFRM0016555,CORSTR00170,Maize,3.92,COR0033,rescheduled,DRN0205,wind issue
CORDRN00001488,2026-03-20,CORFRM0021018,CORSTR00234,Turmeric,7.71,COR0032,payment pending,DRN0104,wind issue
CORDRN00001489,03/11/2025,CORFRM0022264,CORSTR00678,Vegetables,4.42,COR0021,rescheduled,DRN0109,repeat booking
CORDRN00001490,2024-05-29,CORFRM0015587,CORSTR00777,Turmeric,13.25,COR0007,rescheduled,DRN0226,
CORDRN00001491,2025-03-08,CORFRM0004388,CORSTR00949,Chilli,1.78,COR0012,rescheduled,DRN0119,
CORDRN00001492,2024-11-08,CORFRM0006782,CORSTR01130,Banana,11.26,COR0013,completed,DRN0035,farmer absent
CORDRN00001493,2025-09-08,CORFRM0003144,CORSTR01127,Cotton,9.7,COR0023,weather hold,DRN0150,farmer absent
CORDRN00001494,2025-09-01,CORFRM0003841,CORSTR00952,Cotton,4.38,COR0009,payment pending,DRN0067,tank shortage
CORDRN00001495,2024-10-14,CORFRM0016935,CORSTR00884,Banana,5.63,COR0028,completed,DRN0015,tank shortage
CORDRN00001496,2025-07-17,CORFRM0004516,CORSTR00849,Groundnut,3.6,COR0016,cancelled,DRN0159,repeat booking
CORDRN00001497,2024-09-21,CORFRM0008932,CORSTR00456,Banana,3.67,COR0029,payment pending,DRN0159,wind issue
CORDRN00001498,2024-08-26,CORFRM0022980,CORSTR01060,Groundnut,0.8,COR0017,payment pending,DRN0184,repeat booking
CORDRN00001499,2025-01-29,CORFRM0022556,CORSTR00565,Sugarcane,0.56,COR0003,completed,DRN0032,farmer absent
CORDRN00001500,2024-08-21,CORFRM0013946,CORSTR00617,Chilli,2.38,COR0030,rescheduled,DRN0104,tank shortage
CORDRN00001501,2024-05-02,CORFRM0013588,CORSTR01074,Groundnut,19.15,COR0010,payment pending,DRN0189,
CORDRN00001502,2024-08-22,CORFRM0022648,CORSTR00668,Turmeric,1.74,COR0003,completed,DRN0226,tank shortage
CORDRN00001503,2024-07-28,CORFRM0023234,CORSTR00453,Chilli,7.27,COR0010,rescheduled,DRN0051,wind issue
CORDRN00001504,2024-12-10,CORFRM0014415,CORSTR00217,Sugarcane,2.22,COR0002,completed,DRN0044,tank shortage
CORDRN00001505,20/02/2025,CORFRM0000318,CORSTR00224,Sugarcane,7.97,COR0031,rescheduled,DRN0152,repeat booking
CORDRN00001506,2025-08-08,CORFRM0017787,CORSTR00885,Sugarcane,11.8,COR0020,completed,DRN0141,wind issue
CORDRN00001507,2025-02-27,CORFRM0020730,CORSTR00831,Coconut,5.58,COR0017,weather hold,DRN0023,wind issue
CORDRN00001508,2025-05-09,CORFRM0014708,CORSTR00659,Mango,5.75,COR0030,completed,DRN0108,tank shortage
CORDRN00001509,2025-06-20,CORFRM0009666,CORSTR00733,Vegetables,12.96,COR0004,payment pending,DRN0242,repeat booking
CORDRN00001510,2026-02-21,CORFRM0004967,CORSTR00464,Chilli,5.67,COR0009,rescheduled,DRN0053,farmer absent
CORDRN00001511,2024-05-15,CORFRM0016992,CORSTR00408,Chilli,12.77,COR0013,weather hold,DRN0163,wind issue
CORDRN00001512,2025-11-30,CORFRM0020348,CORSTR01124,Groundnut,1.72,COR0023,weather hold,DRN0088,farmer absent
CORDRN00001513,2025-09-11,CORFRM0016937,CORSTR00940,Paddy,6.36,COR0013,rescheduled,DRN0013,repeat booking
CORDRN00001514,2025-08-20,CORFRM0002747,CORSTR00266,Groundnut,1.39,COR0002,rescheduled,DRN0030,farmer absent
CORDRN00001515,2026-02-27,CORFRM0007182,CORSTR01057,Turmeric,2.92,COR0019,weather hold,DRN0088,
CORDRN00001516,2025-07-02,CORFRM0001768,CORSTR00178,Sugarcane,1.68,COR0024,completed,DRN0114,tank shortage
CORDRN00001517,2025-01-07,CORFRM0018713,CORSTR00895,Maize,1.32,COR0006,payment pending,DRN0225,farmer absent
CORDRN00001518,28/12/2025,CORFRM0021383,CORSTR01103,Cotton,6.9,COR0024,completed,DRN0052,
CORDRN00001519,2025-03-24,CORFRM0002144,CORSTR00065,Mango,3.26,COR0011,payment pending,DRN0144,wind issue
CORDRN00001520,03/10/2024,CORFRM0008882,CORSTR00896,Maize,2.94,COR0014,payment pending,DRN0143,repeat booking
CORDRN00001521,2025-03-31,CORFRM0017148,CORSTR00777,Maize,7.25,COR0009,payment pending,DRN0046,farmer absent
CORDRN00001522,22-Aug-25,CORFRM0000667,CORSTR00404,Chilli,15.86,COR0005,payment pending,DRN0139,repeat booking
CORDRN00001523,2025-03-31,CORFRM0001103,CORSTR00291,Coconut,2.23,COR0006,rescheduled,DRN0202,tank shortage
CORDRN00001524,16-Aug-24,CORFRM0024941,CORSTR00727,Cotton,6.12,COR0010,weather hold,DRN0068,wind issue
CORDRN00001525,10/12/2025,CORFRM0003572,CORSTR00471,Cotton,0.77,COR0023,payment pending,DRN0004,farmer absent
CORDRN00001526,2024-09-03,CORFRM0000852,CORSTR00298,Banana,14.75,COR0006,weather hold,DRN0173,tank shortage
CORDRN00001527,2024-05-28,CORFRM0019993,CORSTR01118,Maize,1.45,COR0014,rescheduled,DRN0223,repeat booking
CORDRN00001528,2024-07-17,CORFRM0006491,CORSTR00125,Cotton,7.87,COR0022,rescheduled,DRN0044,
CORDRN00001529,2025-11-29,CORFRM0013096,CORSTR01145,Turmeric,17.71,COR0006,cancelled,DRN0094,repeat booking
CORDRN00001530,2026-01-12,CORFRM0008639,CORSTR00770,Vegetables,3.96,COR0001,payment pending,DRN0167,repeat booking
CORDRN00001531,2025-10-15,CORFRM0002979,CORSTR00397,Banana,6.29,COR0014,cancelled,DRN0125,wind issue
CORDRN00001532,2024-04-22,CORFRM0000146,CORSTR00882,Groundnut,13.81,COR0004,completed,DRN0084,farmer absent
CORDRN00001533,2024-09-03,CORFRM0023560,CORSTR00473,Banana,11.68,COR0019,weather hold,DRN0139,
CORDRN00001534,08/24/2025,CORFRM0022451,CORSTR01039,Vegetables,8.52,COR0020,completed,DRN0219,repeat booking
CORDRN00001535,2025-09-12,CORFRM0020781,CORSTR00460,Banana,3.25,COR0010,weather hold,DRN0133,repeat booking
CORDRN00001536,2026-03-13,CORFRM0019485,CORSTR00111,Banana,1.16,COR0016,completed,DRN0209,tank shortage
CORDRN00001537,2025-11-09,CORFRM0006845,CORSTR01106,Vegetables,9.25,COR0026,cancelled,DRN0022,farmer absent
CORDRN00001538,2024-07-05,CORFRM0010089,CORSTR00387,Groundnut,18.26,COR0018,rescheduled,DRN0061,wind issue
CORDRN00001539,2024-05-06,CORFRM0008496,CORSTR00848,Mango,8.33,COR0032,weather hold,DRN0013,wind issue
CORDRN00001540,2025-08-28,CORFRM0023243,CORSTR00917,Groundnut,1.83,COR0006,payment pending,DRN0082,
CORDRN00001541,2024-07-24,CORFRM0007866,CORSTR00092,Maize,17.75,COR0022,rescheduled,DRN0235,repeat booking
CORDRN00001542,2024-08-14,CORFRM0007861,CORSTR00829,Paddy,13.21,COR0002,weather hold,DRN0099,wind issue
CORDRN00001543,26-Dec-24,CORFRM0011051,CORSTR00791,Turmeric,17.19,COR0026,completed,DRN0073,wind issue
CORDRN00001544,2025-03-13,CORFRM0014881,CORSTR00472,Maize,16.24,COR0002,completed,DRN0097,
CORDRN00001545,10/27/2024,CORFRM0004050,CORSTR00572,Groundnut,2.09,COR0011,rescheduled,DRN0193,farmer absent
CORDRN00001546,2025-12-05,CORFRM0007643,CORSTR00853,Cotton,19.5,COR0017,cancelled,DRN0114,repeat booking
CORDRN00001547,2026-01-04,CORFRM0015066,CORSTR00689,Groundnut,1.08,COR0016,cancelled,DRN0179,repeat booking
CORDRN00001548,2026-01-18,CORFRM0018687,CORSTR00017,Maize,2.9,COR0002,completed,DRN0220,farmer absent
CORDRN00001549,2024-05-28,CORFRM0022572,CORSTR00147,Mango,17.22,COR0024,completed,DRN0190,repeat booking
CORDRN00001550,2024-07-19,CORFRM0004801,CORSTR01096,Chilli,13.19,COR0029,completed,DRN0131,repeat booking
CORDRN00001551,2024-08-24,CORFRM0020738,CORSTR00681,Mango,13.48,COR0003,payment pending,DRN0046,
CORDRN00001552,2024-05-30,CORFRM0012925,CORSTR00520,Coconut,3.93,COR0009,payment pending,DRN0164,tank shortage
CORDRN00001553,2025-02-17,CORFRM0002660,CORSTR00997,Turmeric,5.55,COR0016,cancelled,DRN0150,wind issue
CORDRN00001554,2024-06-23,CORFRM0021716,CORSTR00131,Turmeric,17.12,COR0021,rescheduled,DRN0183,repeat booking
CORDRN00001555,31/08/2024,CORFRM0020611,CORSTR00809,Mango,6.28,COR0010,weather hold,DRN0106,farmer absent
CORDRN00001556,2025-09-28,CORFRM0008310,CORSTR00657,Sugarcane,3.81,COR0002,payment pending,DRN0085,wind issue
CORDRN00001557,2024-04-16,CORFRM0013232,CORSTR00210,Groundnut,17.43,COR0009,completed,DRN0099,
CORDRN00001558,2025-10-21,CORFRM0000331,CORSTR00026,Chilli,6.36,COR0016,rescheduled,DRN0092,tank shortage
CORDRN00001559,16/02/2025,CORFRM0023074,CORSTR00243,Coconut,7.45,COR0004,rescheduled,DRN0136,repeat booking
CORDRN00001560,2026-02-10,CORFRM0011793,CORSTR00341,Banana,4.29,COR0014,payment pending,DRN0249,farmer absent
CORDRN00001561,2025-02-27,CORFRM0005139,CORSTR01058,Cotton,9.22,COR0030,weather hold,DRN0034,repeat booking
CORDRN00001562,2025-07-13,CORFRM0017479,CORSTR00814,Coconut,13.02,COR0019,weather hold,DRN0169,tank shortage
CORDRN00001563,2025-06-30,CORFRM0004996,CORSTR00406,Mango,4.79,COR0028,completed,DRN0127,repeat booking
CORDRN00001564,2025-10-21,CORFRM0001936,CORSTR00063,Mango,3.02,COR0021,cancelled,DRN0168,tank shortage
CORDRN00001565,08/09/2025,CORFRM0000338,CORSTR00754,Maize,13.43,COR0025,cancelled,DRN0114,farmer absent
CORDRN00001566,2024-11-07,CORFRM0000032,CORSTR00443,Chilli,13.06,COR0020,weather hold,DRN0004,farmer absent
CORDRN00001567,2024-12-11,CORFRM0015450,CORSTR00070,Coconut,12.73,COR0008,completed,DRN0194,farmer absent
CORDRN00001568,2024-04-16,CORFRM0001777,CORSTR00785,Maize,3.57,COR0005,completed,DRN0026,tank shortage
CORDRN00001569,2025-05-22,CORFRM0007835,CORSTR00702,Vegetables,7.6,COR0031,completed,DRN0146,farmer absent
CORDRN00001570,2025-01-11,CORFRM0023487,CORSTR01026,Mango,11.03,COR0030,rescheduled,DRN0090,wind issue
CORDRN00001571,2025-06-12,CORFRM0006631,CORSTR00089,Banana,1.81,COR0032,weather hold,DRN0189,repeat booking
CORDRN00001572,2025-09-16,CORFRM0006084,CORSTR00484,Vegetables,16.63,COR0031,rescheduled,DRN0112,wind issue
CORDRN00001573,10/10/2025,CORFRM0001864,CORSTR00111,Mango,3.12,COR0005,weather hold,DRN0121,repeat booking
CORDRN00001574,2025-12-11,CORFRM0015638,CORSTR00221,Coconut,9.99,COR0029,payment pending,DRN0172,farmer absent
CORDRN00001575,2025-10-09,CORFRM0000344,CORSTR00011,Paddy,5.59,COR0027,cancelled,DRN0076,farmer absent
CORDRN00001576,25/12/2025,CORFRM0009813,CORSTR00566,Maize,13.29,COR0008,weather hold,DRN0173,tank shortage
CORDRN00001577,23-Sep-24,CORFRM0012333,CORSTR00468,Cotton,0.6,COR0031,payment pending,DRN0192,wind issue
CORDRN00001578,2025-06-29,CORFRM0013020,CORSTR00689,Sugarcane,0.87,COR0004,cancelled,DRN0148,repeat booking
CORDRN00001579,2025-10-23,CORFRM0015898,CORSTR00700,Banana,6.33,COR0012,weather hold,DRN0208,
CORDRN00001580,29/05/2024,CORFRM0011008,CORSTR00920,Turmeric,7.35,COR0030,weather hold,DRN0242,repeat booking
CORDRN00001581,2025-10-27,CORFRM0015649,CORSTR01021,Coconut,9.37,COR0030,cancelled,DRN0050,wind issue
CORDRN00001582,2024-04-04,CORFRM0016290,CORSTR00706,Groundnut,9.56,COR0002,completed,DRN0108,wind issue
CORDRN00001583,04-Dec-24,CORFRM0004841,CORSTR01037,Paddy,11.36,COR0030,weather hold,DRN0110,tank shortage
CORDRN00001584,16/05/2024,CORFRM0004401,CORSTR00246,Mango,19.53,COR0017,payment pending,DRN0001,tank shortage
CORDRN00001585,2024-05-27,CORFRM0012221,CORSTR00267,Groundnut,18.57,COR0012,completed,DRN0027,farmer absent
CORDRN00001586,2024-10-10,CORFRM0011109,CORSTR00273,Maize,2.58,COR0004,rescheduled,DRN0235,wind issue
CORDRN00001587,2025-10-06,CORFRM0004125,CORSTR00509,Vegetables,9.51,COR0009,completed,DRN0046,wind issue
CORDRN00001588,2025-02-01,CORFRM0007351,CORSTR00603,Maize,2.94,COR0010,rescheduled,DRN0167,tank shortage
CORDRN00001589,11/26/2024,CORFRM0012685,CORSTR00173,Mango,14.85,COR0010,weather hold,DRN0201,repeat booking
CORDRN00001590,03/20/2025,CORFRM0009421,CORSTR00672,Turmeric,15.59,COR0003,completed,DRN0241,farmer absent
CORDRN00001591,2026-01-05,CORFRM0016933,CORSTR00769,Chilli,5.66,COR0011,weather hold,DRN0130,tank shortage
CORDRN00001592,2025-01-14,CORFRM0013091,CORSTR00686,Vegetables,6.32,COR0032,rescheduled,DRN0150,repeat booking
CORDRN00001593,07/09/2025,CORFRM0005009,CORSTR00381,Vegetables,14.08,COR0029,rescheduled,DRN0208,repeat booking
CORDRN00001594,2024-08-29,CORFRM0002666,CORSTR00536,Chilli,3.22,COR0026,cancelled,DRN0073,
CORDRN00001595,2025-05-11,CORFRM0004372,CORSTR00250,Vegetables,19.28,COR0008,completed,DRN0179,tank shortage
CORDRN00001596,2024-09-24,CORFRM0023919,CORSTR01067,Banana,0.79,COR0028,weather hold,DRN0098,wind issue
CORDRN00001597,2026-03-08,CORFRM0008498,CORSTR00716,Banana,6.75,COR0006,weather hold,DRN0163,repeat booking
CORDRN00001598,08/28/2024,CORFRM0014396,CORSTR00382,Groundnut,1.07,COR0014,cancelled,DRN0215,wind issue
CORDRN00001599,2026-03-18,CORFRM0022577,CORSTR01038,Maize,2.53,COR0017,rescheduled,DRN0026,tank shortage
CORDRN00001600,2024-05-28,CORFRM0019088,CORSTR01081,Coconut,3.57,COR0004,rescheduled,DRN0045,wind issue
CORDRN00001601,2025-12-18,CORFRM0018897,CORSTR01065,Groundnut,17.79,COR0014,completed,DRN0145,farmer absent
CORDRN00001602,2024-05-16,CORFRM0019966,CORSTR00345,Chilli,11.96,COR0024,weather hold,DRN0069,repeat booking
CORDRN00001603,2025-04-07,CORFRM0015818,CORSTR00710,Cotton,14.22,COR0032,payment pending,DRN0203,repeat booking
CORDRN00001604,2024-09-04,CORFRM0001515,CORSTR00880,Turmeric,18.25,COR0027,weather hold,DRN0221,repeat booking
CORDRN00001605,2024-11-19,CORFRM0020921,CORSTR00934,Coconut,3.56,COR0020,weather hold,DRN0091,
CORDRN00001606,2024-06-04,CORFRM0014828,CORSTR00055,Maize,14.68,COR0017,cancelled,DRN0129,tank shortage
CORDRN00001607,2025-05-15,CORFRM0011714,CORSTR00418,Banana,9.01,COR0015,weather hold,DRN0106,repeat booking
CORDRN00001608,2025-03-02,CORFRM0018024,CORSTR00340,Mango,5.9,COR0011,cancelled,DRN0098,farmer absent
CORDRN00001609,2024-09-13,CORFRM0020148,CORSTR00192,Coconut,11.5,COR0007,payment pending,DRN0057,farmer absent
CORDRN00001610,2024-07-13,CORFRM0008158,CORSTR00054,Groundnut,13.48,COR0024,payment pending,DRN0135,tank shortage
CORDRN00001611,2025-04-06,CORFRM0003716,CORSTR00166,Turmeric,8.28,COR0010,cancelled,DRN0203,
CORDRN00001612,2025-01-03,CORFRM0022127,CORSTR01128,Groundnut,3.39,COR0030,cancelled,DRN0140,wind issue
CORDRN00001613,29/09/2024,CORFRM0016357,CORSTR00218,Turmeric,1.08,COR0020,rescheduled,DRN0246,
CORDRN00001614,2024-06-14,CORFRM0017732,CORSTR00608,Sugarcane,9.78,COR0014,cancelled,DRN0200,
CORDRN00001615,2026-02-20,CORFRM0014214,CORSTR00947,Sugarcane,12.6,COR0025,completed,DRN0046,wind issue
CORDRN00001616,23-Jun-25,CORFRM0002349,CORSTR01128,Chilli,4.33,COR0007,weather hold,DRN0023,wind issue
CORDRN00001617,2025-02-02,CORFRM0023584,CORSTR00440,Chilli,9.54,COR0033,completed,DRN0213,repeat booking
CORDRN00001618,2025-12-26,CORFRM0013902,CORSTR01004,Groundnut,17.22,COR0016,weather hold,DRN0242,
CORDRN00001619,2026-03-25,CORFRM0007200,CORSTR00747,Banana,11.01,COR0018,payment pending,DRN0064,tank shortage
CORDRN00001620,2024-09-29,CORFRM0022499,CORSTR00655,Maize,18.42,COR0005,completed,DRN0092,
CORDRN00001621,31/07/2024,CORFRM0001162,CORSTR00969,Coconut,1.69,COR0016,rescheduled,DRN0142,tank shortage
CORDRN00001622,10/09/2025,CORFRM0002694,CORSTR00844,Banana,13.3,COR0029,completed,DRN0087,repeat booking
CORDRN00001623,09-Mar-25,CORFRM0021419,CORSTR00703,Cotton,0.59,COR0022,cancelled,DRN0163,wind issue
CORDRN00001624,01/10/2025,CORFRM0006203,CORSTR00953,Maize,2.52,COR0004,completed,DRN0234,repeat booking
CORDRN00001625,2024-12-15,CORFRM0023471,CORSTR00548,Cotton,1.53,COR0012,completed,DRN0143,tank shortage
CORDRN00001626,2026-02-26,CORFRM0000965,CORSTR00859,Turmeric,9.51,COR0016,weather hold,DRN0159,repeat booking
CORDRN00001627,2025-10-16,CORFRM0005965,CORSTR00804,Maize,5.64,COR0024,completed,DRN0106,repeat booking
CORDRN00001628,2025-09-11,CORFRM0020808,CORSTR00717,Chilli,10.33,COR0019,completed,DRN0065,farmer absent
CORDRN00001629,04/05/2025,CORFRM0013357,CORSTR00681,Coconut,1.83,COR0003,weather hold,DRN0139,farmer absent
CORDRN00001630,2024-10-23,CORFRM0003022,CORSTR00222,Coconut,1.12,COR0020,weather hold,DRN0019,
CORDRN00001631,2025-10-20,CORFRM0001966,CORSTR00350,Cotton,5.26,COR0028,rescheduled,DRN0090,tank shortage
CORDRN00001632,2025-01-24,CORFRM0007442,CORSTR00127,Banana,6.02,COR0033,completed,DRN0240,tank shortage
CORDRN00001633,2025-02-03,CORFRM0002602,CORSTR00482,Groundnut,8.09,COR0007,weather hold,DRN0172,wind issue
CORDRN00001634,2025-02-16,CORFRM0006281,CORSTR00404,Turmeric,2.0,COR0015,payment pending,DRN0221,tank shortage
CORDRN00001635,20-Nov-24,CORFRM0010087,CORSTR00332,Maize,12.3,COR0026,cancelled,DRN0016,tank shortage
CORDRN00001636,29/06/2025,CORFRM0018469,CORSTR00716,Groundnut,2.49,COR0024,weather hold,DRN0009,
CORDRN00001637,2025-01-26,CORFRM0007229,CORSTR00492,Chilli,9.57,COR0028,cancelled,DRN0077,farmer absent
CORDRN00001638,2025-10-06,CORFRM0004025,CORSTR00034,Chilli,4.21,COR0032,cancelled,DRN0224,farmer absent
CORDRN00001639,2025-11-29,CORFRM0015646,CORSTR00913,Turmeric,0.6,COR0015,payment pending,DRN0191,repeat booking
CORDRN00001640,17-Jan-26,CORFRM0012161,CORSTR01123,Sugarcane,8.98,COR0017,completed,DRN0155,repeat booking
CORDRN00001641,2024-11-17,CORFRM0015496,CORSTR01038,Turmeric,5.91,COR0022,weather hold,DRN0100,repeat booking
CORDRN00001642,2025-07-04,CORFRM0003881,CORSTR00351,Turmeric,13.11,COR0022,rescheduled,DRN0192,repeat booking
CORDRN00001643,2025-09-27,CORFRM0003413,CORSTR00195,Mango,3.87,COR0007,completed,DRN0024,farmer absent
CORDRN00001644,2025-10-09,CORFRM0008149,CORSTR00154,Turmeric,2.46,COR0021,cancelled,DRN0132,
CORDRN00001645,2025-05-16,CORFRM0012384,CORSTR00180,Mango,2.24,COR0009,weather hold,DRN0212,repeat booking
CORDRN00001646,2024-09-10,CORFRM0003976,CORSTR00799,Mango,4.51,COR0016,rescheduled,DRN0013,wind issue
CORDRN00001647,2025-01-07,CORFRM0000405,CORSTR00747,Coconut,1.72,COR0026,rescheduled,DRN0106,
CORDRN00001648,2025-08-21,CORFRM0012074,CORSTR00592,Vegetables,10.31,COR0032,cancelled,DRN0096,farmer absent
CORDRN00001649,2024-04-05,CORFRM0017971,CORSTR00045,Mango,1.72,COR0001,cancelled,DRN0011,farmer absent
CORDRN00001650,2024-12-26,CORFRM0012742,CORSTR00600,Maize,18.94,COR0001,rescheduled,DRN0111,farmer absent
CORDRN00001651,2025-10-11,CORFRM0020158,CORSTR00315,Groundnut,0.73,COR0017,weather hold,DRN0112,
CORDRN00001652,2024-09-19,CORFRM0002475,CORSTR00581,Turmeric,2.27,COR0011,cancelled,DRN0018,repeat booking
CORDRN00001653,2026-03-30,CORFRM0023564,CORSTR00439,Groundnut,8.56,COR0017,cancelled,DRN0044,
CORDRN00001654,2024-06-15,CORFRM0021688,CORSTR00495,Mango,4.99,COR0013,cancelled,DRN0242,wind issue
CORDRN00001655,2024-08-07,CORFRM0008334,CORSTR00707,Turmeric,0.6,COR0010,weather hold,DRN0117,wind issue
CORDRN00001656,01/29/2025,CORFRM0022349,CORSTR00048,Banana,1.17,COR0021,completed,DRN0201,tank shortage
CORDRN00001657,25-Jun-24,CORFRM0005601,CORSTR00052,Paddy,18.24,COR0012,payment pending,DRN0100,farmer absent
CORDRN00001658,2026-02-09,CORFRM0023181,CORSTR00943,Sugarcane,15.93,COR0014,cancelled,DRN0170,repeat booking
CORDRN00001659,2024-08-23,CORFRM0018134,CORSTR00765,Turmeric,2.33,COR0030,completed,DRN0175,tank shortage
CORDRN00001660,18/10/2025,CORFRM0014112,CORSTR00502,Coconut,0.56,COR0020,completed,DRN0196,tank shortage
CORDRN00001661,2025-10-27,CORFRM0018382,CORSTR00160,Mango,1.05,COR0032,weather hold,DRN0036,repeat booking
CORDRN00001662,10/15/2024,CORFRM0010146,CORSTR00910,Turmeric,13.2,COR0017,payment pending,DRN0132,farmer absent
CORDRN00001663,2025-06-19,CORFRM0023988,CORSTR00210,Sugarcane,1.25,COR0028,completed,DRN0059,wind issue
CORDRN00001664,2026-01-27,CORFRM0003048,CORSTR00569,Cotton,2.55,COR0019,weather hold,DRN0211,repeat booking
CORDRN00001665,2025-12-06,CORFRM0001867,CORSTR00566,Cotton,2.46,COR0003,completed,DRN0083,farmer absent
CORDRN00001666,2025-04-17,CORFRM0008135,CORSTR00140,Maize,9.53,COR0017,completed,DRN0158,repeat booking
CORDRN00001667,2024-08-04,CORFRM0019461,CORSTR00032,Groundnut,13.54,COR0016,payment pending,DRN0134,repeat booking
CORDRN00001668,29/05/2024,CORFRM0000593,CORSTR00129,Sugarcane,13.06,COR0011,completed,DRN0007,tank shortage
