event_id,event_date,machine_id,dealer_id,colour_code,base_liters,can_count,status,note
ASPTNTEVT00001325,2025-04-03,ASPTINT00396,ASPDLR000771,N093,31.54,7,service error,
ASPTNTEVT00001326,2025-07-20,ASPTINT00473,ASPDLR000631,N093,25.96,25,cancelled,
ASPTNTEVT00001327,2026-02-03,ASPTINT00425,ASPDLR000096,N093,23.10,16,re-tint,
ASPTNTEVT00001328,2025-10-08,ASPTINT00559,ASPDLR000126,R156,34.80,35,manual formula,machine down
ASPTNTEVT00001329,2024-06-16,ASPTINT00097,ASPDLR000767,L124,30.46,3,re-tint,
ASPTNTEVT00001330,2024-11-20,ASPTINT00310,ASPDLR000784,missing,43.69,29,manual formula,manual entry
ASPTNTEVT00001331,2025-12-03,ASPTINT00107,ASPDLR000374,R156,53.82,7,service error,machine down
ASPTNTEVT00001332,2024-07-27,ASPTINT00185,ASPDLR000032,missing,4.35,33,dispensed,shade mismatch
ASPTNTEVT00001333,2025-03-25,ASPTINT00110,ASPDLR000282,L124,56.22,28,dispensed,shade mismatch
ASPTNTEVT00001334,18-Feb-25,ASPTINT00307,ASPDLR000196,N093,36.86,27,manual formula,manual entry
ASPTNTEVT00001335,2024-12-24,ASPTINT00079,ASPDLR000714,L124,40.03,32,re-tint,shade mismatch
ASPTNTEVT00001336,10/06/2025,ASPTINT00053,ASPDLR000332,Y076,28.87,18,manual formula,machine down
ASPTNTEVT00001337,2025-06-06,ASPTINT00633,ASPDLR000337,R156,17.93,24,re-tint,machine down
ASPTNTEVT00001338,2024-10-21,ASPTINT00106,ASPDLR000990,custom,16.55,23,manual formula,shade mismatch
ASPTNTEVT00001339,27/02/2026,ASPTINT00530,ASPDLR000246,missing,34.48,16,manual formula,machine down
ASPTNTEVT00001340,11/12/2024,ASPTINT00406,ASPDLR000521,R156,49.21,20,manual formula,
ASPTNTEVT00001341,2024-07-27,ASPTINT00258,ASPDLR000212,L124,6.98,22,cancelled,machine down
ASPTNTEVT00001342,2024-06-06,ASPTINT00250,ASPDLR000856,Y076,23.27,32,cancelled,shade mismatch
ASPTNTEVT00001343,2025-01-07,ASPTINT00165,ASPDLR000286,custom,42.62,15,cancelled,manual entry
ASPTNTEVT00001344,2024-07-06,ASPTINT00443,ASPDLR000416,R156,35.94,20,service error,power cut
ASPTNTEVT00001345,2025-01-13,ASPTINT00176,ASPDLR000848,L124,13.85,18,cancelled,shade mismatch
ASPTNTEVT00001346,2024-10-13,ASPTINT00325,ASPDLR000977,R156,49.69,29,re-tint,
ASPTNTEVT00001347,2025-07-15,ASPTINT00212,ASPDLR000754,custom,59.54,19,service error,shade mismatch
ASPTNTEVT00001348,2025-02-23,ASPTINT00607,ASPDLR000104,R156,48.43,34,cancelled,power cut
ASPTNTEVT00001349,2024-05-21,ASPTINT00595,ASPDLR000645,R156,33.31,27,manual formula,manual entry
ASPTNTEVT00001350,2024-08-04,ASPTINT00453,ASPDLR000899,missing,24.68,18,cancelled,manual entry
ASPTNTEVT00001351,22-May-25,ASPTINT00322,ASPDLR000469,L124,6.23,19,dispensed,shade mismatch
ASPTNTEVT00001352,2025-07-17,ASPTINT00550,ASPDLR000629,custom,30.32,18,re-tint,
ASPTNTEVT00001353,2025-06-01,ASPTINT00394,ASPDLR000510,L124,38.46,23,dispensed,power cut
ASPTNTEVT00001354,2024-09-01,ASPTINT00311,ASPDLR000001,Y076,8.13,7,cancelled,machine down
ASPTNTEVT00001355,01/21/2026,ASPTINT00307,ASPDLR000196,R156,57.75,32,re-tint,manual entry
ASPTNTEVT00001356,2026-01-20,ASPTINT00309,ASPDLR000830,custom,45.83,7,service error,shade mismatch
ASPTNTEVT00001357,16-Feb-25,ASPTINT00305,ASPDLR000024,N093,30.44,10,cancelled,machine down
ASPTNTEVT00001358,2024-11-30,ASPTINT00382,ASPDLR000830,N093,35.97,17,dispensed,manual entry
ASPTNTEVT00001359,2025-11-05,ASPTINT00312,ASPDLR000379,N093,55.50,21,dispensed,shade mismatch
ASPTNTEVT00001360,2024-11-24,ASPTINT00385,ASPDLR000664,N093,38.35,15,service error,power cut
ASPTNTEVT00001361,2025-11-02,ASPTINT00234,ASPDLR000524,N093,24.97,11,service error,shade mismatch
ASPTNTEVT00001362,2024-09-29,ASPTINT00474,ASPDLR000360,missing,25.83,13,cancelled,power cut
ASPTNTEVT00001363,2026-02-11,ASPTINT00611,ASPDLR000063,N093,12.09,13,dispensed,manual entry
ASPTNTEVT00001364,2025-06-15,ASPTINT00141,ASPDLR000745,custom,59.25,14,service error,shade mismatch
ASPTNTEVT00001365,2024-10-18,ASPTINT00594,ASPDLR000283,W001,30.49,24,dispensed,
ASPTNTEVT00001366,2024-09-13,ASPTINT00529,ASPDLR000008,Y076,46.29,9,manual formula,power cut
ASPTNTEVT00001367,2025-01-05,ASPTINT00154,ASPDLR000594,L124,43.51,3,manual formula,shade mismatch
ASPTNTEVT00001368,2026-02-21,ASPTINT00319,ASPDLR000450,L124,54.47,34,cancelled,power cut
ASPTNTEVT00001369,01/27/2026,ASPTINT00472,ASPDLR000064,Y076,38.51,5,manual formula,manual entry
ASPTNTEVT00001370,29/04/2024,ASPTINT00323,ASPDLR000191,missing,5.33,6,cancelled,
ASPTNTEVT00001371,2025-02-21,ASPTINT00127,ASPDLR000555,W001,11.48,13,service error,
ASPTNTEVT00001372,2025-03-03,ASPTINT00368,ASPDLR000559,custom,10.45,29,dispensed,
ASPTNTEVT00001373,01/31/2025,ASPTINT00409,ASPDLR000173,L124,13.18,13,service error,manual entry
ASPTNTEVT00001374,2024-10-12,ASPTINT00464,ASPDLR000378,L124,52.00,2,manual formula,manual entry
ASPTNTEVT00001375,2025-01-09,ASPTINT00320,ASPDLR000730,W001,19.84,1,dispensed,power cut
ASPTNTEVT00001376,2024-04-11,ASPTINT00200,ASPDLR000662,W001,53.00,8,manual formula,
ASPTNTEVT00001377,2025-08-03,ASPTINT00289,ASPDLR000328,R156,45.71,28,re-tint,manual entry
ASPTNTEVT00001378,2025-06-12,ASPTINT00069,ASPDLR000128,custom,49.15,3,service error,
ASPTNTEVT00001379,2025-01-28,ASPTINT00548,ASPDLR000163,custom,8.95,6,dispensed,power cut
ASPTNTEVT00001380,2024-09-06,ASPTINT00075,ASPDLR000404,custom,36.06,14,cancelled,machine down
ASPTNTEVT00001381,2024-10-09,ASPTINT00622,ASPDLR000631,W001,50.55,4,dispensed,power cut
ASPTNTEVT00001382,2025-11-03,ASPTINT00261,ASPDLR000337,missing,6.20,16,dispensed,shade mismatch
ASPTNTEVT00001383,2025-08-14,ASPTINT00624,ASPDLR000243,R156,0.55,3,cancelled,power cut
ASPTNTEVT00001384,10/12/2024,ASPTINT00400,ASPDLR000975,R156,32.68,13,re-tint,shade mismatch
ASPTNTEVT00001385,2025-11-07,ASPTINT00498,ASPDLR000245,W001,5.45,18,cancelled,machine down
ASPTNTEVT00001386,2025-02-23,ASPTINT00067,ASPDLR000645,L124,42.37,2,manual formula,power cut
ASPTNTEVT00001387,2024-11-06,ASPTINT00258,ASPDLR000212,L124,52.98,22,cancelled,
ASPTNTEVT00001388,2026-01-11,ASPTINT00234,ASPDLR000524,Y076,45.93,33,service error,manual entry
ASPTNTEVT00001389,2024-06-16,ASPTINT00360,ASPDLR000649,custom,40.34,26,manual formula,power cut
ASPTNTEVT00001390,2024-08-06,ASPTINT00109,ASPDLR000051,N093,49.14,11,re-tint,
ASPTNTEVT00001391,11/05/2025,ASPTINT00084,ASPDLR000540,Y076,10.51,1,cancelled,machine down
ASPTNTEVT00001392,2024-06-12,ASPTINT00601,ASPDLR000611,missing,49.98,22,manual formula,power cut
ASPTNTEVT00001393,27/03/2026,ASPTINT00250,ASPDLR000856,W001,57.65,33,dispensed,
ASPTNTEVT00001394,2025-08-06,ASPTINT00606,ASPDLR000902,L124,59.49,6,re-tint,manual entry
ASPTNTEVT00001395,2024-12-21,ASPTINT00056,ASPDLR000969,W001,26.18,34,re-tint,manual entry
ASPTNTEVT00001396,01/09/2024,ASPTINT00595,ASPDLR000645,R156,28.37,25,manual formula,power cut
ASPTNTEVT00001397,17/07/2025,ASPTINT00285,ASPDLR000971,W001,29.53,34,cancelled,manual entry
ASPTNTEVT00001398,2024-12-28,ASPTINT00098,ASPDLR000813,W001,41.15,27,re-tint,machine down
ASPTNTEVT00001399,2025-11-04,ASPTINT00401,ASPDLR000724,L124,45.71,27,dispensed,
ASPTNTEVT00001400,2025-05-13,ASPTINT00318,ASPDLR000682,R156,50.65,32,manual formula,shade mismatch
ASPTNTEVT00001401,2025-05-24,ASPTINT00635,ASPDLR000888,R156,40.23,20,service error,power cut
ASPTNTEVT00001402,06/01/2024,ASPTINT00055,ASPDLR000775,W001,25.20,7,dispensed,power cut
ASPTNTEVT00001403,2025-04-29,ASPTINT00352,ASPDLR000269,N093,1.44,12,cancelled,
ASPTNTEVT00001404,2025-03-13,ASPTINT00133,ASPDLR000475,missing,54.90,5,cancelled,shade mismatch
ASPTNTEVT00001405,2026-03-23,ASPTINT00162,ASPDLR000022,N093,22.27,11,re-tint,manual entry
ASPTNTEVT00001406,2025-07-12,ASPTINT00041,ASPDLR000647,W001,50.31,13,service error,manual entry
ASPTNTEVT00001407,2025-06-15,ASPTINT00399,ASPDLR000509,L124,7.80,8,cancelled,power cut
ASPTNTEVT00001408,30-Oct-25,ASPTINT00530,ASPDLR000246,custom,38.23,16,service error,power cut
ASPTNTEVT00001409,2025-01-21,ASPTINT00319,ASPDLR000450,W001,54.90,1,manual formula,manual entry
ASPTNTEVT00001410,2025-09-22,ASPTINT00600,ASPDLR000004,N093,10.59,20,cancelled,power cut
ASPTNTEVT00001411,11/09/2024,ASPTINT00105,ASPDLR000233,Y076,6.88,20,cancelled,
ASPTNTEVT00001412,2025-01-27,ASPTINT00606,ASPDLR000902,R156,4.85,21,re-tint,machine down
ASPTNTEVT00001413,30/03/2025,ASPTINT00361,ASPDLR000562,missing,29.32,25,service error,shade mismatch
ASPTNTEVT00001414,2024-10-14,ASPTINT00032,ASPDLR000812,L124,13.22,25,dispensed,manual entry
ASPTNTEVT00001415,2025-08-25,ASPTINT00098,ASPDLR000813,Y076,42.07,15,cancelled,shade mismatch
ASPTNTEVT00001416,2024-05-08,ASPTINT00553,ASPDLR000468,N093,38.40,10,manual formula,machine down
ASPTNTEVT00001417,2025-12-14,ASPTINT00404,ASPDLR000427,L124,6.34,20,re-tint,
ASPTNTEVT00001418,2025-12-28,ASPTINT00050,ASPDLR000256,R156,27.19,1,re-tint,manual entry
ASPTNTEVT00001419,2024-06-14,ASPTINT00270,ASPDLR000180,missing,49.05,19,manual formula,machine down
ASPTNTEVT00001420,21/11/2025,ASPTINT00299,ASPDLR000569,Y076,53.95,13,dispensed,shade mismatch
ASPTNTEVT00001421,2025-04-14,ASPTINT00103,ASPDLR000964,R156,16.19,28,service error,machine down
ASPTNTEVT00001422,2025-06-24,ASPTINT00143,ASPDLR000550,missing,23.03,15,cancelled,machine down
ASPTNTEVT00001423,2025-06-13,ASPTINT00454,ASPDLR000707,W001,31.33,18,service error,machine down
ASPTNTEVT00001424,2025-10-16,ASPTINT00136,ASPDLR000414,L124,46.04,20,re-tint,power cut
ASPTNTEVT00001425,2025-07-27,ASPTINT00292,ASPDLR000010,L124,9.54,25,cancelled,
ASPTNTEVT00001426,2026-02-12,ASPTINT00202,ASPDLR000278,custom,45.38,28,service error,manual entry
ASPTNTEVT00001427,02/20/2026,ASPTINT00061,ASPDLR000947,R156,9.35,28,service error,shade mismatch
ASPTNTEVT00001428,2024-04-13,ASPTINT00408,ASPDLR000693,Y076,34.63,5,dispensed,machine down
ASPTNTEVT00001429,2024-07-01,ASPTINT00362,ASPDLR000620,missing,53.71,11,re-tint,shade mismatch
ASPTNTEVT00001430,2025-09-20,ASPTINT00020,ASPDLR000791,missing,39.25,21,cancelled,manual entry
ASPTNTEVT00001431,2025-10-09,ASPTINT00407,ASPDLR000693,missing,18.12,4,service error,power cut
ASPTNTEVT00001432,2025-11-15,ASPTINT00495,ASPDLR000529,L124,36.44,15,re-tint,manual entry
ASPTNTEVT00001433,2025-02-14,ASPTINT00381,ASPDLR000709,N093,32.53,30,dispensed,power cut
ASPTNTEVT00001434,2024-09-22,ASPTINT00011,ASPDLR000082,R156,43.93,4,manual formula,manual entry
ASPTNTEVT00001435,2025-03-23,ASPTINT00390,ASPDLR000451,missing,33.94,17,dispensed,power cut
ASPTNTEVT00001436,28-Apr-24,ASPTINT00017,ASPDLR000790,L124,29.47,8,dispensed,machine down
ASPTNTEVT00001437,23/11/2025,ASPTINT00600,ASPDLR000004,L124,10.41,12,re-tint,machine down
ASPTNTEVT00001438,2024-09-05,ASPTINT00589,ASPDLR000510,custom,13.07,14,service error,machine down
ASPTNTEVT00001439,02/06/2024,ASPTINT00220,ASPDLR000518,R156,5.85,23,service error,shade mismatch
ASPTNTEVT00001440,2024-12-16,ASPTINT00122,ASPDLR000960,missing,9.11,35,dispensed,manual entry
ASPTNTEVT00001441,09/03/2026,ASPTINT00154,ASPDLR000594,custom,42.45,2,service error,machine down
ASPTNTEVT00001442,10/02/2024,ASPTINT00487,ASPDLR000265,Y076,20.84,22,dispensed,machine down
ASPTNTEVT00001443,2025-02-23,ASPTINT00357,ASPDLR000923,missing,19.78,1,cancelled,shade mismatch
ASPTNTEVT00001444,2025-01-27,ASPTINT00077,ASPDLR000923,N093,49.94,26,re-tint,
ASPTNTEVT00001445,2024-10-27,ASPTINT00094,ASPDLR000804,missing,32.17,34,re-tint,manual entry
ASPTNTEVT00001446,2025-12-01,ASPTINT00180,ASPDLR000089,N093,42.49,12,re-tint,machine down
ASPTNTEVT00001447,2025-12-27,ASPTINT00558,ASPDLR000904,N093,6.48,30,cancelled,machine down
ASPTNTEVT00001448,2026-02-18,ASPTINT00080,ASPDLR000318,N093,15.00,27,cancelled,
ASPTNTEVT00001449,2025-06-11,ASPTINT00521,ASPDLR000947,custom,28.74,30,cancelled,machine down
ASPTNTEVT00001450,10/03/2025,ASPTINT00251,ASPDLR000525,Y076,35.49,26,dispensed,manual entry
ASPTNTEVT00001451,2025-01-17,ASPTINT00315,ASPDLR000991,R156,6.86,9,cancelled,manual entry
ASPTNTEVT00001452,11/30/2025,ASPTINT00479,ASPDLR000275,missing,6.36,13,manual formula,manual entry
ASPTNTEVT00001453,2025-01-27,ASPTINT00283,ASPDLR000565,L124,40.25,23,re-tint,power cut
ASPTNTEVT00001454,2024-11-01,ASPTINT00279,ASPDLR000229,missing,1.49,6,service error,
ASPTNTEVT00001455,2024-05-16,ASPTINT00287,ASPDLR000857,custom,3.19,35,cancelled,shade mismatch
ASPTNTEVT00001456,03-Feb-26,ASPTINT00192,ASPDLR000802,W001,12.73,29,cancelled,manual entry
ASPTNTEVT00001457,2024-12-07,ASPTINT00491,ASPDLR000110,N093,42.08,24,re-tint,
ASPTNTEVT00001458,06/08/2024,ASPTINT00508,ASPDLR000973,L124,11.13,12,dispensed,
ASPTNTEVT00001459,2025-06-20,ASPTINT00365,ASPDLR000253,missing,51.69,21,service error,machine down
ASPTNTEVT00001460,2025-12-27,ASPTINT00342,ASPDLR000437,W001,25.61,13,dispensed,shade mismatch
ASPTNTEVT00001461,2024-12-19,ASPTINT00253,ASPDLR000463,Y076,46.76,4,service error,manual entry
ASPTNTEVT00001462,2025-06-04,ASPTINT00090,ASPDLR000142,Y076,28.62,15,service error,
ASPTNTEVT00001463,2025-01-10,ASPTINT00328,ASPDLR000161,L124,48.88,5,re-tint,machine down
ASPTNTEVT00001464,2025-03-15,ASPTINT00301,ASPDLR000613,Y076,49.56,19,cancelled,manual entry
ASPTNTEVT00001465,06/06/2024,ASPTINT00400,ASPDLR000975,L124,9.40,10,manual formula,manual entry
ASPTNTEVT00001466,17-Jul-25,ASPTINT00094,ASPDLR000804,Y076,5.30,5,re-tint,shade mismatch
ASPTNTEVT00001467,02-Mar-25,ASPTINT00132,ASPDLR000350,Y076,9.49,1,service error,shade mismatch
ASPTNTEVT00001468,2026-01-26,ASPTINT00238,ASPDLR000680,L124,56.12,5,dispensed,power cut
ASPTNTEVT00001469,2025-04-06,ASPTINT00116,ASPDLR000239,missing,22.83,3,cancelled,shade mismatch
ASPTNTEVT00001470,2025-10-11,ASPTINT00535,ASPDLR000872,N093,48.90,15,dispensed,power cut
ASPTNTEVT00001471,2025-02-09,ASPTINT00333,ASPDLR000157,custom,18.94,1,dispensed,manual entry
ASPTNTEVT00001472,2025-09-22,ASPTINT00248,ASPDLR000592,missing,34.13,27,manual formula,
ASPTNTEVT00001473,2025-11-10,ASPTINT00370,ASPDLR000953,Y076,8.59,23,service error,machine down
ASPTNTEVT00001474,2026-02-18,ASPTINT00560,ASPDLR000145,custom,53.23,27,re-tint,manual entry
ASPTNTEVT00001475,2025-01-07,ASPTINT00291,ASPDLR000089,W001,20.61,28,service error,power cut
ASPTNTEVT00001476,2024-06-09,ASPTINT00204,ASPDLR000474,R156,55.16,27,manual formula,
ASPTNTEVT00001477,2025-10-20,ASPTINT00023,ASPDLR000357,L124,23.50,12,cancelled,
ASPTNTEVT00001478,2026-01-19,ASPTINT00326,ASPDLR000678,Y076,4.15,16,dispensed,shade mismatch
ASPTNTEVT00001479,12/18/2025,ASPTINT00095,ASPDLR000438,missing,54.64,11,dispensed,power cut
ASPTNTEVT00001480,2024-07-16,ASPTINT00004,ASPDLR000439,R156,31.60,11,manual formula,power cut
ASPTNTEVT00001481,2024-09-01,ASPTINT00453,ASPDLR000899,R156,22.98,30,manual formula,power cut
ASPTNTEVT00001482,2024-08-21,ASPTINT00527,ASPDLR000647,W001,11.77,32,dispensed,shade mismatch
ASPTNTEVT00001483,11/03/2026,ASPTINT00579,ASPDLR000907,missing,13.70,18,dispensed,manual entry
ASPTNTEVT00001484,2025-10-18,ASPTINT00020,ASPDLR000791,W001,3.49,23,re-tint,manual entry
ASPTNTEVT00001485,18/02/2026,ASPTINT00191,ASPDLR000920,N093,19.01,2,manual formula,manual entry
ASPTNTEVT00001486,2025-01-07,ASPTINT00062,ASPDLR000112,N093,20.46,11,manual formula,
ASPTNTEVT00001487,2025-08-04,ASPTINT00643,ASPDLR000132,W001,4.16,12,re-tint,shade mismatch
ASPTNTEVT00001488,2025-03-05,ASPTINT00312,ASPDLR000379,Y076,16.47,7,re-tint,manual entry
ASPTNTEVT00001489,2025-05-22,ASPTINT00148,ASPDLR000369,N093,4.63,26,re-tint,shade mismatch
ASPTNTEVT00001490,2025-05-14,ASPTINT00609,ASPDLR000343,custom,33.83,8,dispensed,shade mismatch
ASPTNTEVT00001491,2025-11-03,ASPTINT00045,ASPDLR000459,W001,43.40,10,re-tint,power cut
ASPTNTEVT00001492,2024-11-18,ASPTINT00564,ASPDLR000502,L124,31.32,13,cancelled,power cut
ASPTNTEVT00001493,04/01/2025,ASPTINT00447,ASPDLR000950,N093,19.78,23,re-tint,manual entry
ASPTNTEVT00001494,2024-11-21,ASPTINT00225,ASPDLR000557,L124,5.42,30,dispensed,manual entry
ASPTNTEVT00001495,2025-02-16,ASPTINT00436,ASPDLR000865,L124,17.64,23,manual formula,manual entry
ASPTNTEVT00001496,2024-06-29,ASPTINT00632,ASPDLR000984,missing,20.87,13,dispensed,shade mismatch
ASPTNTEVT00001497,2025-05-24,ASPTINT00158,ASPDLR000236,Y076,18.56,5,manual formula,manual entry
ASPTNTEVT00001498,2025-07-20,ASPTINT00550,ASPDLR000629,L124,12.39,27,service error,shade mismatch
ASPTNTEVT00001499,2024-05-21,ASPTINT00109,ASPDLR000051,Y076,53.88,29,re-tint,power cut
ASPTNTEVT00001500,2025-03-22,ASPTINT00645,ASPDLR000572,W001,15.33,3,re-tint,
ASPTNTEVT00001501,2025-08-09,ASPTINT00196,ASPDLR000845,missing,20.42,13,dispensed,manual entry
ASPTNTEVT00001502,21/02/2025,ASPTINT00330,ASPDLR000913,N093,58.60,18,dispensed,power cut
ASPTNTEVT00001503,08/12/2024,ASPTINT00636,ASPDLR000219,missing,46.66,21,re-tint,shade mismatch
ASPTNTEVT00001504,2026-01-11,ASPTINT00375,ASPDLR000734,W001,46.86,28,dispensed,
ASPTNTEVT00001505,03-Jan-26,ASPTINT00441,ASPDLR000741,L124,37.81,9,dispensed,machine down
ASPTNTEVT00001506,2025-01-21,ASPTINT00412,ASPDLR000770,N093,23.63,17,re-tint,shade mismatch
ASPTNTEVT00001507,2025-04-01,ASPTINT00458,ASPDLR000439,L124,0.64,13,manual formula,
ASPTNTEVT00001508,02/26/2025,ASPTINT00185,ASPDLR000032,N093,29.66,3,re-tint,manual entry
ASPTNTEVT00001509,25/01/2026,ASPTINT00573,ASPDLR000971,Y076,42.04,20,service error,power cut
ASPTNTEVT00001510,2024-06-01,ASPTINT00301,ASPDLR000613,N093,57.23,26,dispensed,shade mismatch
ASPTNTEVT00001511,22/11/2024,ASPTINT00342,ASPDLR000437,Y076,13.59,27,service error,machine down
ASPTNTEVT00001512,2025-12-14,ASPTINT00158,ASPDLR000236,W001,45.63,5,cancelled,manual entry
ASPTNTEVT00001513,2024-07-22,ASPTINT00016,ASPDLR000675,missing,12.12,31,dispensed,
ASPTNTEVT00001514,2024-08-01,ASPTINT00031,ASPDLR000742,W001,38.80,24,service error,manual entry
ASPTNTEVT00001515,07/07/2024,ASPTINT00467,ASPDLR000606,R156,28.64,30,manual formula,shade mismatch
ASPTNTEVT00001516,06/04/2024,ASPTINT00520,ASPDLR000451,N093,10.04,7,re-tint,shade mismatch
ASPTNTEVT00001517,2025-08-22,ASPTINT00357,ASPDLR000923,W001,10.36,23,service error,machine down
ASPTNTEVT00001518,2024-06-22,ASPTINT00420,ASPDLR000448,Y076,41.98,18,manual formula,
ASPTNTEVT00001519,2025-01-24,ASPTINT00289,ASPDLR000328,W001,14.16,24,cancelled,
ASPTNTEVT00001520,2025-10-12,ASPTINT00551,ASPDLR000729,missing,3.68,28,manual formula,power cut
ASPTNTEVT00001521,2024-04-22,ASPTINT00402,ASPDLR000583,custom,9.50,13,manual formula,manual entry
ASPTNTEVT00001522,2024-10-15,ASPTINT00532,ASPDLR000358,R156,25.01,4,re-tint,
ASPTNTEVT00001523,2025-12-01,ASPTINT00243,ASPDLR000406,N093,40.49,33,cancelled,machine down
ASPTNTEVT00001524,05/28/2025,ASPTINT00080,ASPDLR000318,custom,28.22,30,dispensed,shade mismatch
ASPTNTEVT00001525,2026-01-27,ASPTINT00442,ASPDLR000982,L124,24.06,11,dispensed,shade mismatch
ASPTNTEVT00001526,02-Apr-24,ASPTINT00041,ASPDLR000647,missing,56.19,18,cancelled,manual entry
ASPTNTEVT00001527,31/03/2026,ASPTINT00048,ASPDLR000319,missing,43.17,22,manual formula,manual entry
ASPTNTEVT00001528,2025-06-18,ASPTINT00021,ASPDLR000478,Y076,58.10,33,manual formula,shade mismatch
ASPTNTEVT00001529,2025-05-06,ASPTINT00510,ASPDLR000247,custom,56.12,1,re-tint,machine down
ASPTNTEVT00001530,2024-04-12,ASPTINT00556,ASPDLR000070,custom,45.27,28,re-tint,machine down
ASPTNTEVT00001531,13/08/2025,ASPTINT00267,ASPDLR000886,N093,4.60,7,cancelled,shade mismatch
ASPTNTEVT00001532,28/08/2024,ASPTINT00433,ASPDLR000611,missing,3.83,25,re-tint,shade mismatch
ASPTNTEVT00001533,2024-09-21,ASPTINT00595,ASPDLR000645,N093,21.98,7,cancelled,machine down
ASPTNTEVT00001534,2024-10-03,ASPTINT00420,ASPDLR000448,W001,8.87,14,cancelled,machine down
ASPTNTEVT00001535,03/28/2026,ASPTINT00563,ASPDLR000039,L124,19.31,30,manual formula,shade mismatch
ASPTNTEVT00001536,2024-06-15,ASPTINT00390,ASPDLR000451,Y076,55.74,4,manual formula,manual entry
ASPTNTEVT00001537,2025-04-05,ASPTINT00403,ASPDLR000667,missing,23.93,25,re-tint,shade mismatch
ASPTNTEVT00001538,2025-07-09,ASPTINT00482,ASPDLR000125,Y076,27.59,31,manual formula,shade mismatch
ASPTNTEVT00001539,07/06/2024,ASPTINT00605,ASPDLR000025,missing,10.92,8,service error,shade mismatch
ASPTNTEVT00001540,2024-10-13,ASPTINT00560,ASPDLR000145,N093,20.25,20,manual formula,
ASPTNTEVT00001541,2025-07-22,ASPTINT00539,ASPDLR000545,L124,56.73,16,service error,manual entry
ASPTNTEVT00001542,2024-06-08,ASPTINT00577,ASPDLR000101,R156,27.94,3,re-tint,power cut
ASPTNTEVT00001543,04/12/2024,ASPTINT00307,ASPDLR000196,custom,38.37,2,cancelled,machine down
ASPTNTEVT00001544,05/01/2026,ASPTINT00122,ASPDLR000960,Y076,6.34,2,re-tint,power cut
ASPTNTEVT00001545,2026-01-29,ASPTINT00641,ASPDLR000308,missing,6.39,15,re-tint,machine down
ASPTNTEVT00001546,2024-09-01,ASPTINT00298,ASPDLR000807,N093,16.09,14,manual formula,
ASPTNTEVT00001547,2024-12-03,ASPTINT00642,ASPDLR000571,L124,45.77,33,re-tint,
ASPTNTEVT00001548,01/24/2025,ASPTINT00621,ASPDLR000625,N093,34.42,33,cancelled,shade mismatch
ASPTNTEVT00001549,2024-11-08,ASPTINT00377,ASPDLR000156,N093,12.47,6,cancelled,manual entry
ASPTNTEVT00001550,2025-11-18,ASPTINT00147,ASPDLR000968,N093,25.92,16,manual formula,manual entry
ASPTNTEVT00001551,2024-12-02,ASPTINT00439,ASPDLR000375,L124,33.31,23,dispensed,manual entry
ASPTNTEVT00001552,2025-09-24,ASPTINT00624,ASPDLR000243,missing,54.30,7,manual formula,machine down
ASPTNTEVT00001553,2025-11-16,ASPTINT00348,ASPDLR000883,N093,24.78,18,manual formula,machine down
ASPTNTEVT00001554,2024-10-11,ASPTINT00182,ASPDLR000415,R156,20.83,4,manual formula,power cut
ASPTNTEVT00001555,2025-07-20,ASPTINT00441,ASPDLR000741,missing,19.33,14,dispensed,manual entry
ASPTNTEVT00001556,2025-03-31,ASPTINT00205,ASPDLR000482,Y076,37.50,3,dispensed,machine down
ASPTNTEVT00001557,2024-10-28,ASPTINT00088,ASPDLR000403,W001,39.12,24,re-tint,shade mismatch
ASPTNTEVT00001558,2025-05-11,ASPTINT00546,ASPDLR000346,N093,1.74,15,manual formula,power cut
ASPTNTEVT00001559,2024-06-29,ASPTINT00209,ASPDLR000636,N093,9.34,17,manual formula,
ASPTNTEVT00001560,2024-05-07,ASPTINT00630,ASPDLR000114,N093,48.13,10,dispensed,
ASPTNTEVT00001561,2024-05-26,ASPTINT00644,ASPDLR000752,missing,3.17,1,dispensed,shade mismatch
ASPTNTEVT00001562,2024-09-23,ASPTINT00459,ASPDLR000375,W001,9.42,15,service error,manual entry
ASPTNTEVT00001563,2026-01-05,ASPTINT00060,ASPDLR000080,missing,35.45,26,manual formula,
ASPTNTEVT00001564,05/11/2024,ASPTINT00047,ASPDLR000551,custom,55.56,19,dispensed,shade mismatch
